x1,x2,classe,ideDeputado,nome,partido
-0.252428450051826,-0.227298473104378,Base,178980,GOULART,PSD
-0.58288791538369,0.224355295615711,Base,141335,BETO FARO,PT
1.13512296669379,-0.255242224752375,Oposicao,141531,RODRIGO DE CASTRO,PSDB
-0.453178673907162,-0.190488655142704,Oposicao,141478,LAERTE BESSA,PR
-0.3553368871727,0.452713140189598,Oposicao,178826,MAJOR OLIMPIO,S.PART.
-0.122379963692278,0.0187956430819261,Oposicao,160510,LUIS TIBÉ,PTdoB
-0.399002705027345,0.270577109547557,Oposicao,178927,ALIEL MACHADO,REDE
-0.370739094426163,0.548980348308999,Oposicao,73531,IVAN VALENTE,PSOL
-0.417796197782227,-0.337768218450193,Base,74812,PEDRO CHAVES,PMDB
-0.612843692496174,0.174275227048896,Base,159237,ASSIS CARVALHO,PT
0.983039964700747,0.190195626039304,Oposicao,178915,BETINHO GOMES,PSDB
-0.417796197782227,-0.337768218450193,Oposicao,178993,CARLOS HENRIQUE GAGUIM,PTN
-0.321505638251833,-0.326353839897329,Oposicao,178802,LUIZ CARLOS RAMOS,PTN
-0.407090287486106,-0.333380659553022,Base,114941,JOSI NUNES,PMDB
1.01492862971046,0.0576396319445847,Oposicao,141454,ALFREDO KAEFER,PSL
1.17355648931809,0.0717080381892014,Oposicao,141472,RICARDO TRIPOLI,PSDB
0.644626156756142,-0.314378168933986,Oposicao,141429,FELIPE MAIA,DEM
-0.503692777895024,0.29293022547885,Oposicao,160663,LEOPOLDO MEYER,PSB
-0.428765404331266,-0.0488533095043682,Oposicao,178919,MARINALDO ROSENDO,PSB
0.197423157990858,-0.569452992218664,Oposicao,73553,NELSON MARQUEZELLI,PTB
1.03032572174169,0.195913278571558,Oposicao,160758,DOMINGOS SÁVIO,PSDB
0.843948242765867,-0.254865146167462,Oposicao,178998,RAQUEL MUNIZ,PSC
0.136884358348172,-0.306597280064192,Oposicao,178905,FABIO GARCIA,PSB
-0.500525630106673,-0.206965759230792,Oposicao,137070,VICENTINHO JÚNIOR,PR
-0.174427496233792,-0.37208559237741,Oposicao,178882,ANDRÉ FUFUCA,PEN
0.0434192750518954,0.65128924121684,Base,178825,LEO DE BRITO,PT
-0.288717128181895,-0.196281548343455,Oposicao,160551,ANDERSON FERREIRA,PR
-0.415122769120543,-0.342559613500311,Base,160527,AGUINALDO RIBEIRO,PP
-0.36895566701832,-0.203338417997358,Base,178930,EVANDRO ROMAN,PSD
0.0136734824591009,0.803689127267745,Base,141413,DÉCIO LIMA,PT
-0.555648271851174,0.33642239318898,Base,160508,AFONSO FLORENCE,PT
-0.498314254993439,-0.0718084527904318,Oposicao,178945,ROSANGELA GOMES,PRB
-0.477480393651434,-0.078010881909108,Base,141405,CELSO MALDANER,PMDB
-0.12843713753518,-0.321298769689217,Base,74235,MARCUS VICENTE,PP
0.302626948939288,-0.441072468381715,Oposicao,178968,ADELSON BARRETO,PTB
-0.497266312413769,-0.05678200468686,Oposicao,141555,VINICIUS CARVALHO,PRB
0.441043073119205,0.0101544775718453,Oposicao,160530,ANTONIO IMBASSAHY,PSDB
1.11204936284659,0.00113604783824249,Oposicao,178878,GIUSEPPE VECCI,PSDB
-0.255853563614288,0.572050404621441,Oposicao,160672,JEAN WYLLYS,PSOL
-0.413014877552755,-0.382957834031142,Base,141529,ROBERTO BRITTO,PP
-0.27705388813279,-0.341578575989211,Base,178952,WALTER ALVES,PMDB
-0.507130084244744,-0.165290599763138,Oposicao,178937,ALTINEU CÔRTES,PR
-0.599324885249569,0.387368659406029,Base,178970,JOÃO DANIEL,PT
-0.497266312413769,-0.0567820046868601,Oposicao,178971,JONY MARCOS,PRB
-0.591242173709238,0.343177388586619,Base,160535,MARCON,PT
-0.322349863849513,-0.338349843590117,Base,73768,DILCEU SPERAFICO,PP
-0.443477726838824,-0.0755023926800505,Oposicao,141383,ANTONIO BULHÕES,PRB
-0.204175371781202,-0.205332666016059,Base,141389,INDIO DA COSTA,PSD
-0.555648271851174,0.336422393188979,Base,74283,VICENTINHO,PT
1.05804481650442,0.632244181374214,Oposicao,73655,AUGUSTO CARVALHO,SD
1.02494580177684,0.633420656027738,Oposicao,178880,MARCOS ABRÃO,PPS
-0.27705388813279,-0.341578575989211,Base,93083,CACÁ LEÃO,PP
1.09673705309389,0.205813539189325,Oposicao,178966,GEOVANIA DE SÁ,PSDB
-0.417796197782227,-0.337768218450193,Base,141480,LÁZARO BOTELHO,PP
0.831074413623483,-0.121761041971809,Oposicao,160600,ARTHUR OLIVEIRA MAIA,SD
-0.297064782150313,0.486219464044289,Base,178874,SERGIO VIDIGAL,PDT
1.09210483952612,-0.0409868431565821,Oposicao,178840,ROCHA,PSDB
-0.324985104593369,-0.34623967445995,Base,74254,LEONARDO PICCIANI,PMDB
1.06736956698565,0.190973496072092,Oposicao,74655,EDUARDO BARBOSA,PSDB
-0.142669650845253,-0.348553214601038,Base,74273,JEFFERSON CAMPOS,PSD
-0.285639388778927,0.363049551378922,Base,160637,RONALDO FONSECA,PROS
-0.251066148328928,-0.318744433815378,Oposicao,62881,DANILO FORTE,PSB
-0.418411804484868,0.46259479237569,Base,178835,AFONSO MOTTA,PDT
-0.609607529428024,0.391286861893776,Base,160569,WALDENOR PEREIRA,PT
-0.373275847214793,-0.276662855330903,Base,74090,ÁTILA LINS,PSD
-0.446691157038929,-0.236186165865896,Oposicao,178960,REMÍDIO MONAI,PR
1.10307125028811,-0.0979990122116865,Oposicao,160589,BRUNA FURLAN,PSDB
-0.361005817181158,-0.321361991300859,Base,163831,FERNANDO JORDÃO,PMDB
1.07404017838088,0.281713062387718,Oposicao,74457,MORONI TORGAN,DEM
-0.248123298486472,-0.372814192115225,Oposicao,178958,CARLOS ANDRADE,PHS
0.125771568041425,-0.260279844975205,Oposicao,160601,PR. MARCO FELICIANO,PSC
-0.336684704437095,-0.349585997918005,Base,74317,JÚLIO CESAR,PSD
0.259738044569781,-0.595144468502592,Base,160655,RICARDO IZAR,PSD
-0.277284390611611,0.500601139949281,Oposicao,178922,TADEU ALENCAR,PSB
-0.21779948996845,-0.185476207751202,Base,178910,JOAQUIM PASSARINHO,PSD
-0.596186814071667,0.267341261716043,Base,74156,LEONARDO MONTEIRO,PT
-0.557474801351061,0.244678325580764,Base,141552,VALTENIR PEREIRA,PMDB
0.117607990662398,-0.34036921420353,Oposicao,160576,CÉSAR HALUM,PRB
-0.55858417611092,-0.061201693509886,Oposicao,178881,ALUISIO MENDES,PTN
0.926309361773853,-0.445725961557,Base,73674,ROBERTO BALESTRA,PP
-0.262150086992022,0.164520724844347,Oposicao,64960,MARIA HELENA,PSB
0.535950900500636,-0.219639520098155,Oposicao,141422,EFRAIM FILHO,DEM
-0.392256988028958,-0.224146308274821,Oposicao,178892,DÂMINA PEREIRA,PSL
0.943076477409054,0.212533780485116,Oposicao,74366,JOÃO CAMPOS,PSDB
0.763386117858463,-0.560782743637938,Oposicao,151208,LAERCIO OLIVEIRA,SD
-0.0975129753364487,0.568099587753422,Oposicao,178938,CABO DACIOLO,S.PART.
0.989752570871555,-0.263064378868429,Oposicao,74570,JUTAHY JUNIOR,PSDB
1.00484742005619,0.19176258376009,Oposicao,73778,LUIZ CARLOS HAULY,PSDB
-0.422344702363958,0.402597337295756,Base,129037,GABRIEL GUIMARÃES,PT
0.871423888841373,-0.017716184310674,Oposicao,178909,HÉLIO LEITE,DEM
-0.11478193688493,-0.186612211150403,Base,178841,CÍCERO ALMEIDA,PSD
-0.42575950737358,0.301447918896475,Oposicao,69871,BACELAR,PTN
0.950618616503221,-0.287149206375731,Oposicao,160512,AUREO,SD
-0.526811605052226,0.360484172393348,Base,171619,MARGARIDA SALOMÃO,PT
-0.508212301168338,-0.200096946764724,Oposicao,178867,MACEDO,PSL
1.01046092716189,0.661559159367743,Oposicao,178849,HISSA ABRAHÃO,PPS
0.627079118527508,0.201597143111498,Oposicao,178875,ALEXANDRE BALDY,PSDB
0.460682027410169,-0.329021194335759,Oposicao,178903,ADILTON SACHETTI,PSB
0.99862902437368,-0.295155870628514,Oposicao,164359,DELEGADO WALDIR,PR
1.10673677912435,0.0790499934468877,Oposicao,178916,DANIEL COELHO,PSDB
-0.448083363010205,-0.067591562186868,Oposicao,178846,ALFREDO NASCIMENTO,PR
-0.418715750631044,-0.202491110371039,Base,141401,CARLOS BEZERRA,PMDB
-0.326691887010205,-0.361265202939236,Base,73463,OSMAR SERRAGLIO,PMDB
-0.459330503933914,-0.201369587396047,Base,141507,MAURO MARIANI,PMDB
-0.402118645321588,-0.19634424538336,Oposicao,178936,ALEXANDRE VALLE,PR
-0.463774918450994,0.267081256316,Base,141411,DAGOBERTO,PDT
1.06583883793398,0.654871626200934,Oposicao,178972,ALEX MANENTE,PPS
1.03498763782491,-0.10219746595871,Oposicao,74553,JOSÉ CARLOS ALELUIA,DEM
-0.179820102488611,-0.339778693411623,Base,178843,MARX BELTRÃO,PMDB
-0.62515039660474,0.253244357559736,Base,133373,MARCO MAIA,PT
-0.335936718123294,0.525122207087482,Base,74371,RUBENS OTONI,PT
0.995645622148449,-0.054268615762702,Oposicao,178876,CÉLIO SILVEIRA,PSDB
-0.303184455689214,-0.175954884494484,Base,178948,BETO ROSADO,PP
-0.309257221490441,-0.35841539062228,Oposicao,141483,LINDOMAR GARÇON,PRB
-0.386005969705801,-0.345549049038588,Base,178994,DULCE MIRANDA,PMDB
1.01000334950274,0.368059114016288,Oposicao,160633,MANDETTA,DEM
0.942828333115176,-0.430419074979122,Oposicao,178941,EZEQUIEL TEIXEIRA,PTN
0.254611862029487,0.146410984206907,Oposicao,74784,LUIZA ERUNDINA,PSOL
-0.407355679582261,-0.383349167552379,Base,73788,RICARDO BARROS,PP
0.532857434555943,-0.238173322379092,Base,160559,ALCEU MOREIRA,PMDB
-0.26357732415159,0.219857457711741,Base,178995,ROBERTO GÓES,PDT
1.00291388933201,-0.295610263221766,Oposicao,178854,ELMAR NASCIMENTO,DEM
-0.621365350383176,-0.0531851651390049,Oposicao,74017,PAULO FEIJÓ,PR
-0.547214666067227,0.360233017020266,Base,160641,PROFESSORA MARCIVANIA,PT
-0.582887915383703,0.224355295615705,Base,141470,JOSÉ GUIMARÃES,PT
1.05636619389303,0.188164256023907,Oposicao,160567,NELSON MARCHEZAN JUNIOR,PSDB
-0.315340407193931,-0.237156013944514,Oposicao,73437,BETO MANSUR,PRB
0.00835557481084045,0.233670692053495,Oposicao,73586,JÚLIO DELGADO,PSB
-0.396672926012668,-0.333451795667293,Base,178861,RONALDO CARLETTO,PP
1.09690453851162,-0.44374083785413,Oposicao,178828,EVANDRO GUSSI,PV
-0.459330503933914,-0.201369587396047,Oposicao,178983,MARCIO ALVINO,PR
0.0121969236609214,-0.331971517952592,Base,74253,JULIO LOPES,PP
-0.285492354117895,0.0573789451051502,Oposicao,178991,SÉRGIO REIS,PRB
-0.491680523228839,-0.21922277386795,Oposicao,74787,MILTON MONTI,PR
-0.477419673291104,0.191905564901075,Base,160673,GIOVANI CHERINI,PDT
-0.45818562101718,0.165749499425994,Oposicao,160517,PAULO FOLETTO,PSB
-0.177522766859078,-0.177340469638863,Base,74665,JAIME MARTINS,PSD
0.254611862029487,0.146410984206907,Base,73692,OSMAR TERRA,PMDB
-0.555648271851174,0.336422393188979,Base,178872,GIVALDO VIEIRA,PT
-0.380181563221879,-0.217979573842345,Oposicao,74140,JOSÉ CARLOS ARAÚJO,PR
0.859386494590841,-0.443664205808524,Oposicao,74270,GILBERTO NASCIMENTO,PSC
-0.394600170939348,-0.361042422787773,Base,178946,SORAYA SANTOS,PMDB
-0.573989143419747,0.176370002921064,Base,73701,BENEDITA DA SILVA,PT
-0.320424212451928,0.459721487110478,Base,178911,SIMONE MORGADO,PMDB
-0.612843692496174,0.174275227048897,Base,178934,TONINHO WANDSCHEER,PROS
-0.573989143419746,0.176370002921065,Base,178986,NILTO TATTO,PT
-0.564277544130783,0.269618634385196,Base,74060,DANIEL ALMEIDA,PCdoB
-0.396672926012668,-0.333451795667293,Base,171623,FABIO REIS,PMDB
-0.408945025819834,-0.361808275847825,Oposicao,178886,JUSCELINO FILHO,DEM
-0.222926639211807,-0.0372821100862653,Oposicao,163321,RONALDO NOGUEIRA,PTB
-0.498314254993439,-0.0718084527904319,Oposicao,178962,CARLOS GOMES,PRB
-0.498314254993439,-0.0718084527904319,Oposicao,186775,PASTOR FRANKLIN,PTdoB
-0.133032310356797,-0.356093926403422,Base,141450,HUGO LEAL,PROS
-0.401326051080526,-0.241174450668381,Oposicao,160553,ANTONIO BRITO,PTB
-0.112946958071743,-0.198765792502577,Base,74374,GERALDO RESENDE,PMDB
-0.498623643990855,0.200963885171666,Base,141398,CARLOS ZARATTINI,PT
1.09210483952612,-0.0409868431565817,Oposicao,178961,SHÉRIDAN,PSDB
-0.130840490362188,-0.320811500464402,Oposicao,74351,JOSUÉ BENGTSON,PTB
-0.163824775222559,0.403158087656036,Oposicao,178951,RAFAEL MOTTA,PSB
0.719189858077392,-0.565835111149067,Oposicao,141518,PAULO PEREIRA DA SILVA,SD
-0.489749670648401,0.117753917048295,Oposicao,160558,PAULO FREIRE,PR
0.791006448344112,-0.237936977498946,Base,160599,DIMAS FABIANO,PP
0.945515405418996,-0.018924497319446,Base,160649,ESPERIDIÃO AMIN,PP
-0.498314254993439,-0.0718084527904319,Oposicao,178836,ALAN RICK,PRB
-0.125475564424127,-0.177642267439221,Base,143632,DOMINGOS NETO,PSD
-0.60511917626396,0.275046097542472,Base,141503,JÔ MORAES,PCdoB
1.01362227128192,0.149752169377796,Oposicao,166401,NILSON LEITÃO,PSDB
-0.353826542637477,0.491516886862485,Base,74439,WOLNEY QUEIROZ,PDT
0.334481067008147,0.617581541811415,Oposicao,160602,ARNALDO JORDY,PPS
-0.43955324714226,-0.301153389987458,Base,74079,JOSÉ PRIANTE,PMDB
-0.426162001266021,-0.0109094069984586,Base,160596,HEULER CRUVINEL,PSD
-0.564277544130783,0.269618634385196,Base,178987,ORLANDO SILVA,PCdoB
-0.523956872027991,0.326574665804963,Base,160628,LUCIANA SANTOS,PCdoB
0.953596727117742,0.573224607065564,Base,178932,MARCELO BELINATI,PP
0.26429014216784,-0.0659522092115039,Oposicao,178895,MISAEL VARELLA,DEM
-0.443477726838824,-0.0755023926800505,Oposicao,152610,ROBERTO ALVES,PRB
-0.546883864534243,0.3957145957641,Base,160556,PADRE JOÃO,PT
0.285670714248708,-0.220731995729786,Oposicao,141542,SÉRGIO MORAES,PTB
0.210974175587557,-0.176084532879858,Base,67138,IRACEMA PORTELLA,PP
-0.447804447519835,0.179347202207802,Base,141464,JOSÉ AIRTON CIRILO,PT
-0.317284510429877,-0.283488649206911,Base,94931,LUCIO VIEIRA LIMA,PMDB
-0.439463253904542,0.240779794604162,Oposicao,76287,MARCELO MATOS,PHS
0.901015991733981,-0.0841345529707363,Base,160570,JERÔNIMO GOERGEN,PP
0.315474734872889,-0.512823620450374,Oposicao,97707,HERÁCLITO FORTES,PSB
-0.0827063101800994,-0.0925959872450146,Oposicao,178931,LUCIANO DUCCI,PSB
-0.234334923899236,-0.346401730525848,Oposicao,178920,RICARDO TEOBALDO,PTN
-0.164198482059861,-0.039927569211988,Oposicao,160509,JORGINHO MELLO,PR
-0.518240549841475,0.186879324041018,Base,113247,VALMIR PRASCIDELLI,PT
1.06128728582585,-0.0980576685102495,Oposicao,178856,JOÃO GUALBERTO,PSDB
-0.387690698985526,0.116943872895782,Base,160619,JOSÉ NUNES,PSD
-0.563513277921257,0.453182410750059,Base,160592,ZECA DIRCEU,PT
1.19877609294548,0.345497537235834,Oposicao,178956,MARIANA CARVALHO,PSDB
-0.459330503933914,-0.201369587396047,Oposicao,160976,TIRIRICA,PR
-0.277046892362467,-0.248739620713947,Base,160588,DIEGO ANDRADE,PSD
0.598767513197806,-0.113449074562471,Oposicao,178852,MARCOS REATEGUI,PSC
0.853194021297465,0.810541611199989,Base,136811,AFONSO HAMM,PP
-0.327157803843922,-0.23397621023459,Base,74356,SILAS CÂMARA,PSD
-0.573989143419746,0.176370002921065,Base,178902,ZECA DO PT,PT
-0.0777286513859103,0.235059438542868,Base,178888,VICTOR MENDES,PSD
-0.277483111631201,0.220774121793585,Oposicao,178957,ABEL MESQUITA JR.,DEM
-0.534691326970605,0.297333657545163,Base,74057,ALICE PORTUGAL,PCdoB
-0.312421121507542,-0.203746202891761,Base,160426,ROGÉRIO ROSSO,PSD
1.09490563008847,-0.0558065741626425,Oposicao,141516,PAULO ABI-ACKEL,PSDB
0.0518107655861434,0.478647404453504,Base,74848,JANDIRA FEGHALI,PCdoB
0.584749695950968,-0.302783009136357,Oposicao,74172,DELEY,PTB
-0.341383056805746,-0.419893958709822,Oposicao,73666,JOVAIR ARANTES,PTB
