x1,x2,classe,ideDeputado,nome,partido
0.144234087610254,-0.0820798760706526,Base,178980,GOULART,PSD
-0.502078099068015,-0.312719256477925,Base,141335,BETO FARO,PT
0.398194041967649,0.217008573568782,Oposicao,141531,RODRIGO DE CASTRO,PSDB
0.261200354402375,0.188646863489594,Oposicao,141478,LAERTE BESSA,PR
0.0240081071565001,-0.0640696383453607,Oposicao,178826,MAJOR OLIMPIO,S.PART.
0.12318276240329,-0.332635087470891,Oposicao,160510,LUIS TIBÉ,PTdoB
-0.673246410195139,0.175138510905235,Oposicao,178927,ALIEL MACHADO,REDE
-0.916005475439118,0.566634234191819,Oposicao,73531,IVAN VALENTE,PSOL
0.169921874199027,-0.204663295011836,Base,74812,PEDRO CHAVES,PMDB
-0.461500560553823,-0.289441856942972,Base,159237,ASSIS CARVALHO,PT
0.00639895376685647,0.324754884476613,Oposicao,178915,BETINHO GOMES,PSDB
0.283772943948502,-0.146512735374838,Oposicao,178993,CARLOS HENRIQUE GAGUIM,PTN
0.366857915246327,0.0731816188743947,Oposicao,178802,LUIZ CARLOS RAMOS,PTN
0.120294073204752,0.076228869136212,Base,114941,JOSI NUNES,PMDB
0.615775603319492,0.162147570294619,Oposicao,141454,ALFREDO KAEFER,PSL
-0.0561855225388973,0.290343960104446,Oposicao,141472,RICARDO TRIPOLI,PSDB
0.263533164242064,0.246388199398263,Oposicao,141429,FELIPE MAIA,DEM
-0.090704877591217,-0.0857773350272164,Oposicao,160663,LEOPOLDO MEYER,PSB
0.308834821017242,-0.232326310712914,Oposicao,178919,MARINALDO ROSENDO,PSB
-0.0814014874347438,0.242735750991654,Oposicao,73553,NELSON MARQUEZELLI,PTB
0.266700929650703,0.136014866583924,Oposicao,160758,DOMINGOS SÁVIO,PSDB
0.0663803461660157,-0.229322684260689,Oposicao,178998,RAQUEL MUNIZ,PSC
0.078982642420154,-0.142512665502935,Oposicao,178905,FABIO GARCIA,PSB
-0.0632339186727139,-0.147767195169392,Oposicao,137070,VICENTINHO JÚNIOR,PR
0.306407689931161,0.0100369426539031,Oposicao,178882,ANDRÉ FUFUCA,PEN
-0.471945790153107,-0.234551806549795,Base,178825,LEO DE BRITO,PT
0.0826964214753772,0.0150990448427369,Oposicao,160551,ANDERSON FERREIRA,PR
-0.406178594185304,-0.20993575705009,Base,160527,AGUINALDO RIBEIRO,PP
0.0271795356281376,-0.0846289151205241,Base,178930,EVANDRO ROMAN,PSD
-0.520352440060774,-0.027751360243292,Base,141413,DÉCIO LIMA,PT
-0.520352440060774,-0.0277513602432919,Base,160508,AFONSO FLORENCE,PT
-0.0608623952765804,-0.264681770285079,Oposicao,178945,ROSANGELA GOMES,PRB
0.328686927705382,0.0384965198693345,Base,141405,CELSO MALDANER,PMDB
0.15806186396412,-0.24754430952043,Base,74235,MARCUS VICENTE,PP
0.217498758327747,-0.0798249635676977,Oposicao,178968,ADELSON BARRETO,PTB
-0.148080715776001,-0.210949309854015,Oposicao,141555,VINICIUS CARVALHO,PRB
0.340012674824828,0.259611245301001,Oposicao,160530,ANTONIO IMBASSAHY,PSDB
0.339611797160865,0.165609759225115,Oposicao,178878,GIUSEPPE VECCI,PSDB
-0.606443992349281,0.786506530461861,Oposicao,160672,JEAN WYLLYS,PSOL
0.268778695845421,-0.117634063471356,Base,141529,ROBERTO BRITTO,PP
0.171772773618468,0.0321417083610623,Base,178952,WALTER ALVES,PMDB
0.111343117469323,-0.336175827956116,Oposicao,178937,ALTINEU CÔRTES,PR
