x1,x2,classe,ideDeputado,nome,partido
0.14579363349203,0.391189078855653,Base,178980,GOULART,PSD
-0.858352093533975,0.0694655709800368,Base,141335,BETO FARO,PT
0.730615378488479,-0.162115998337376,Oposicao,141531,RODRIGO DE CASTRO,PSDB
-0.0071659950377646,0.439172038527677,Oposicao,141478,LAERTE BESSA,PR
-0.00716599503776234,0.439172038527675,Oposicao,178826,MAJOR OLIMPIO,S.PART.
0.294102135714885,0.33922192341474,Oposicao,160510,LUIS TIBÉ,PTdoB
-0.715461041303728,-0.173284110119788,Oposicao,178927,ALIEL MACHADO,REDE
-0.640738083024775,-0.267146226480256,Oposicao,73531,IVAN VALENTE,PSOL
-0.0675925233010234,0.504432579745615,Base,74812,PEDRO CHAVES,PMDB
-0.0288115822690747,-0.216452059968102,Base,159237,ASSIS CARVALHO,PT
0.385508911467018,-0.622595293668238,Oposicao,178915,BETINHO GOMES,PSDB
-0.0949383393081768,0.528885464997395,Oposicao,178993,CARLOS HENRIQUE GAGUIM,PTN
-0.00716599503776178,0.439172038527674,Oposicao,178802,LUIZ CARLOS RAMOS,PTN
-0.543466907190646,-0.628678752188263,Base,114941,JOSI NUNES,PMDB
0.560048576625789,0.00165542245759541,Oposicao,141454,ALFREDO KAEFER,PSL
0.636263970426334,-0.18316529682651,Oposicao,141472,RICARDO TRIPOLI,PSDB
0.690496678772238,-0.0882045818334103,Oposicao,141429,FELIPE MAIA,DEM
-0.0497542703417879,-0.893277050129017,Oposicao,160663,LEOPOLDO MEYER,PSB
0.464048466982512,-0.0634012127065786,Oposicao,178919,MARINALDO ROSENDO,PSB
-0.0780336039941129,0.474301451082628,Oposicao,73553,NELSON MARQUEZELLI,PTB
0.668522542162575,-0.136533660813741,Oposicao,160758,DOMINGOS SÁVIO,PSDB
0.0031655516485643,0.440680989524649,Oposicao,178998,RAQUEL MUNIZ,PSC
0.23170971614691,-0.418274788999197,Oposicao,178905,FABIO GARCIA,PSB
0.536607275524238,0.445597886638379,Oposicao,137070,VICENTINHO JÚNIOR,PR
0.141200276468708,0.327689432463515,Oposicao,178882,ANDRÉ FUFUCA,PEN
-0.858352093533977,0.0694655709800308,Base,178825,LEO DE BRITO,PT
0.224317383125396,0.445376977069669,Oposicao,160551,ANDERSON FERREIRA,PR
-0.372410092466272,0.286885090909103,Base,160527,AGUINALDO RIBEIRO,PP
0.0287872697209615,0.476361705223803,Base,178930,EVANDRO ROMAN,PSD
-0.793699137469529,-0.0294848256882144,Base,141413,DÉCIO LIMA,PT
