x1,x2,classe,ideDeputado,nome,partido
-0.566408482861203,0.0898169540302749,Base,178980,GOULART,PSD
-0.836229471413312,-0.0751535604449279,Base,141335,BETO FARO,PT
1.13772780084375,0.0674859365996141,Oposicao,141531,RODRIGO DE CASTRO,PSDB
-0.660030043819049,0.240246067201636,Oposicao,141478,LAERTE BESSA,PR
0.814956828846523,-0.218156984872792,Oposicao,178826,MAJOR OLIMPIO,S.PART.
-0.428921106576644,-0.475620803302372,Oposicao,160510,LUIS TIBÉ,PTdoB
0.21631764227357,-0.614731874819909,Oposicao,178927,ALIEL MACHADO,REDE
1.1016041656009,-0.114993302003313,Oposicao,73531,IVAN VALENTE,PSOL
-0.833391863840727,-0.0442778960785749,Base,74812,PEDRO CHAVES,PMDB
-0.757616417191104,0.0653790868782971,Base,159237,ASSIS CARVALHO,PT
1.14932508365058,0.0956123990126075,Oposicao,178915,BETINHO GOMES,PSDB
-0.836229471413311,-0.0751535604449268,Oposicao,178993,CARLOS HENRIQUE GAGUIM,PTN
-0.836229471413311,-0.0751535604449268,Oposicao,178802,LUIZ CARLOS RAMOS,PTN
-0.499386627987113,-0.282773183280592,Base,114941,JOSI NUNES,PMDB
0.710306040588035,0.574252659917548,Oposicao,141454,ALFREDO KAEFER,PSL
1.05023776108475,-0.0180398860434261,Oposicao,141472,RICARDO TRIPOLI,PSDB
1.09599317886084,0.0414516695007987,Oposicao,141429,FELIPE MAIA,DEM
0.967078353075254,0.0159892845259285,Oposicao,160663,LEOPOLDO MEYER,PSB
0.646831839728086,0.567706830153168,Oposicao,178919,MARINALDO ROSENDO,PSB
-0.813835942379373,-0.0546498160630584,Oposicao,73553,NELSON MARQUEZELLI,PTB
1.10756503629569,0.201511106954717,Oposicao,160758,DOMINGOS SÁVIO,PSDB
0.994619395379137,-0.0671249398869734,Oposicao,178998,RAQUEL MUNIZ,PSC
0.765691072709355,-0.222793710098777,Oposicao,178905,FABIO GARCIA,PSB
-0.819265859998816,-0.025929297943506,Oposicao,137070,VICENTINHO JÚNIOR,PR
-0.498342022781865,-0.115570071837826,Oposicao,178882,ANDRÉ FUFUCA,PEN
-0.811442990458544,-0.0549686999918167,Base,178825,LEO DE BRITO,PT
-0.72577828842438,0.165058416121956,Oposicao,160551,ANDERSON FERREIRA,PR
-0.495404369331466,0.0529703316292479,Base,160527,AGUINALDO RIBEIRO,PP
-0.3171901142443,-0.00653267514649954,Base,178930,EVANDRO ROMAN,PSD
-0.509571324873744,0.756747563319094,Base,141413,DÉCIO LIMA,PT
-0.836229471413311,-0.0751535604449268,Base,160508,AFONSO FLORENCE,PT
-0.836229471413311,-0.0751535604449268,Oposicao,178945,ROSANGELA GOMES,PRB
-0.733358785589589,-0.0384604962304177,Base,141405,CELSO MALDANER,PMDB
0.511978458740945,-0.497304540144871,Base,74235,MARCUS VICENTE,PP
0.962757847836898,-0.179515411421733,Oposicao,178968,ADELSON BARRETO,PTB
-0.828064423282044,-0.00892371609252144,Oposicao,141555,VINICIUS CARVALHO,PRB
1.04553397099336,-0.0704920303365022,Oposicao,160530,ANTONIO IMBASSAHY,PSDB
1.07393444154241,-0.0525547461380418,Oposicao,178878,GIUSEPPE VECCI,PSDB
1.01577357560269,-0.0866724326917246,Oposicao,160672,JEAN WYLLYS,PSOL
-0.647457867404921,0.102492574614719,Base,141529,ROBERTO BRITTO,PP
-0.714181369072383,0.0988634060697092,Base,178952,WALTER ALVES,PMDB
-0.461402723067372,-0.252634374850691,Oposicao,178937,ALTINEU CÔRTES,PR
-0.833391863840727,-0.044277896078575,Base,178970,JOÃO DANIEL,PT
-0.819265859998816,-0.0259292979435059,Oposicao,178971,JONY MARCOS,PRB
-0.615240743624164,-0.0931666801562229,Base,160535,MARCON,PT
-0.733358785589589,-0.0384604962304176,Base,73768,DILCEU SPERAFICO,PP
-0.676033958753228,-0.16803879204228,Oposicao,141383,ANTONIO BULHÕES,PRB
-0.299847819982135,0.626997003247092,Base,141389,INDIO DA COSTA,PSD
-0.710101101501692,0.0606904821990852,Base,74283,VICENTINHO,PT
1.14932508365058,0.0956123990126076,Oposicao,73655,AUGUSTO CARVALHO,SD
1.08432652366328,0.122307378376475,Oposicao,178880,MARCOS ABRÃO,PPS
-0.620762168375019,0.125544953221958,Base,93083,CACÁ LEÃO,PP
1.14932508365058,0.0956123990126076,Oposicao,178966,GEOVANIA DE SÁ,PSDB
-0.733358785589589,-0.0384604962304176,Base,141480,LÁZARO BOTELHO,PP
0.820324167887348,0.491384926204927,Oposicao,160600,ARTHUR OLIVEIRA MAIA,SD
0.741679649680869,-0.0442980314549616,Base,178874,SERGIO VIDIGAL,PDT
1.12456358867865,0.156615848682784,Oposicao,178840,ROCHA,PSDB
-0.836229471413311,-0.0751535604449267,Base,74254,LEONARDO PICCIANI,PMDB
1.13772780084375,0.0674859365996167,Oposicao,74655,EDUARDO BARBOSA,PSDB
0.994619395379137,-0.0671249398869736,Base,74273,JEFFERSON CAMPOS,PSD
0.724492039554311,-0.0921673525492912,Base,160637,RONALDO FONSECA,PROS
0.101855712815979,-0.564091216241765,Oposicao,62881,DANILO FORTE,PSB
0.407702866238824,-0.33534432124125,Base,178835,AFONSO MOTTA,PDT
-0.680049452795645,0.209528265501642,Base,160569,WALDENOR PEREIRA,PT
-0.757616417191104,0.0653790868782973,Base,74090,ÁTILA LINS,PSD
0.146869588302488,0.0961143938643718,Oposicao,178960,REMÍDIO MONAI,PR
0.146869588302488,0.0961143938643718,Oposicao,160589,BRUNA FURLAN,PSDB
0.327537074448947,-0.520718815836747,Base,163831,FERNANDO JORDÃO,PMDB
1.14932508365058,0.0956123990126076,Oposicao,74457,MORONI TORGAN,DEM
-0.785942224447487,0.0359277006337744,Oposicao,178958,CARLOS ANDRADE,PHS
0.67247682235642,-0.445810261868058,Oposicao,160601,PR. MARCO FELICIANO,PSC
-0.721361968829065,0.0923974326322541,Base,74317,JÚLIO CESAR,PSD
-0.709855736217626,0.0458503234324502,Base,160655,RICARDO IZAR,PSD
0.617213783246525,0.154752919541892,Oposicao,178922,TADEU ALENCAR,PSB
-0.340003828442714,0.277020706742184,Base,178910,JOAQUIM PASSARINHO,PSD
-0.676187593447272,0.329594081545487,Base,74156,LEONARDO MONTEIRO,PT
-0.833391863840728,-0.0442778960785749,Base,141552,VALTENIR PEREIRA,PMDB
-0.61681556656724,0.0517394763028756,Oposicao,160576,CÉSAR HALUM,PRB
-0.780388874700839,0.0970617316001155,Oposicao,178881,ALUISIO MENDES,PTN
0.765260552587397,0.563337976496922,Base,73674,ROBERTO BALESTRA,PP
0.760092513406894,0.270251147042735,Oposicao,64960,MARIA HELENA,PSB
1.14932508365058,0.0956123990126077,Oposicao,141422,EFRAIM FILHO,DEM
-0.836229471413312,-0.0751535604449268,Oposicao,178892,DÂMINA PEREIRA,PSL
0.991711229470801,0.0125986215662809,Oposicao,74366,JOÃO CAMPOS,PSDB
1.05738288874523,0.0321313750714277,Oposicao,151208,LAERCIO OLIVEIRA,SD
1.05918570246642,-0.00832817917017097,Oposicao,178938,CABO DACIOLO,S.PART.
0.146869588302488,0.0961143938643718,Oposicao,74570,JUTAHY JUNIOR,PSDB
0.994619395379136,-0.0671249398869735,Oposicao,73778,LUIZ CARLOS HAULY,PSDB
-0.740881140971257,0.135734331105744,Base,129037,GABRIEL GUIMARÃES,PT
0.950506191718409,-0.191651402792133,Oposicao,178909,HÉLIO LEITE,DEM
0.0143503896744445,0.270293407605243,Base,178841,CÍCERO ALMEIDA,PSD
-0.818658449304996,-0.106010957697538,Oposicao,69871,BACELAR,PTN
1.10166336746461,-0.0555947919959679,Oposicao,160512,AUREO,SD
-0.804775808759087,-0.0618835343457452,Base,171619,MARGARIDA SALOMÃO,PT
-0.757616417191104,0.0653790868782973,Oposicao,178867,MACEDO,PSL
0.994786837337838,-0.134715249662636,Oposicao,178849,HISSA ABRAHÃO,PPS
1.03396372477779,-0.0281334727523021,Oposicao,178875,ALEXANDRE BALDY,PSDB
0.712604965470473,-0.141342726214304,Oposicao,178903,ADILTON SACHETTI,PSB
1.05562961245025,-0.181737306526403,Oposicao,164359,DELEGADO WALDIR,PR
1.14932508365058,0.0956123990126076,Oposicao,178916,DANIEL COELHO,PSDB
-0.611192000744517,-0.546277456824351,Oposicao,178846,ALFREDO NASCIMENTO,PR
-0.520926104623524,0.299384556742087,Base,141401,CARLOS BEZERRA,PMDB
0.146869588302488,0.0961143938643718,Base,73463,OSMAR SERRAGLIO,PMDB
-0.820143254258618,-0.0247361886737706,Base,141507,MAURO MARIANI,PMDB
-0.836229471413312,-0.0751535604449267,Oposicao,178936,ALEXANDRE VALLE,PR
0.370619456866339,-0.173564411869975,Base,141411,DAGOBERTO,PDT
1.14932508365058,0.0956123990126076,Oposicao,178972,ALEX MANENTE,PPS
-0.298124682530557,0.580890086355192,Oposicao,74553,JOSÉ CARLOS ALELUIA,DEM
-0.312723567660768,-0.186579010246626,Base,178843,MARX BELTRÃO,PMDB
-0.693085692003814,0.0121219158345909,Base,133373,MARCO MAIA,PT
-0.77674105185368,0.0891340104528089,Base,74371,RUBENS OTONI,PT
1.02608567151441,0.254319770308561,Oposicao,178876,CÉLIO SILVEIRA,PSDB
0.0665545045261328,-0.287221117008041,Base,178948,BETO ROSADO,PP
-0.802115899139288,-0.018621920388563,Oposicao,141483,LINDOMAR GARÇON,PRB
-0.331578916695529,-0.392218339410398,Base,178994,DULCE MIRANDA,PMDB
1.14932508365058,0.0956123990126076,Oposicao,160633,MANDETTA,DEM
0.916368044973054,0.674921796538223,Oposicao,178941,EZEQUIEL TEIXEIRA,PTN
0.146869588302488,0.0961143938643718,Oposicao,74784,LUIZA ERUNDINA,PSOL
-0.72691467128784,-0.245757335080944,Base,73788,RICARDO BARROS,PP
-0.158189411630672,-0.220198391136755,Base,160559,ALCEU MOREIRA,PMDB
0.454359085958482,-0.324567701300936,Base,178995,ROBERTO GÓES,PDT
0.47442477260753,0.670390454309379,Oposicao,178854,ELMAR NASCIMENTO,DEM
-0.0391312785936848,-0.529717725357942,Oposicao,74017,PAULO FEIJÓ,PR
-0.185036868367502,-0.457269012852745,Base,160641,PROFESSORA MARCIVANIA,PT
-0.836229471413312,-0.0751535604449267,Base,141470,JOSÉ GUIMARÃES,PT
1.10580860737366,0.0282627833607222,Oposicao,160567,NELSON MARCHEZAN JUNIOR,PSDB
-0.756265590281623,0.18682410390462,Oposicao,73437,BETO MANSUR,PRB
0.727656968034177,0.593914507900743,Oposicao,73586,JÚLIO DELGADO,PSB
-0.159580147087735,-0.140728543210366,Base,178861,RONALDO CARLETTO,PP
1.00609123445409,-0.122231025374075,Oposicao,178828,EVANDRO GUSSI,PV
-0.836229471413312,-0.0751535604449267,Oposicao,178983,MARCIO ALVINO,PR
-0.47602267520925,0.404866856160693,Base,74253,JULIO LOPES,PP
-0.825870318354402,-0.020618983868566,Oposicao,178991,SÉRGIO REIS,PRB
-0.77674105185368,0.0891340104528088,Oposicao,74787,MILTON MONTI,PR
0.359513739839665,-0.176901629583634,Base,160673,GIOVANI CHERINI,PDT
