x1,x2,classe,ideDeputado,nome,partido
-0.281656017826773,-0.0704176232974982,Base,178980,GOULART,PSD
0.723489789629267,0.158828998724076,Base,141335,BETO FARO,PT
-0.555794482819293,0.173893208747616,Oposicao,141531,RODRIGO DE CASTRO,PSDB
-0.362188908717968,0.355433359254519,Oposicao,141478,LAERTE BESSA,PR
0.00750179980795673,-0.493107669823954,Oposicao,178826,MAJOR OLIMPIO,S.PART.
0.0547948542201073,0.211204068789862,Oposicao,160510,LUIS TIBÉ,PTdoB
0.549345718413742,-0.347410773873799,Oposicao,178927,ALIEL MACHADO,REDE
0.350458167092717,-0.790312664206732,Oposicao,73531,IVAN VALENTE,PSOL
-0.495884240540699,0.181143467054308,Base,74812,PEDRO CHAVES,PMDB
0.56114441871221,0.474183355116596,Base,159237,ASSIS CARVALHO,PT
-0.235904248605603,-0.0465728858980434,Oposicao,178915,BETINHO GOMES,PSDB
-0.145795380557749,0.433464682939811,Oposicao,178993,CARLOS HENRIQUE GAGUIM,PTN
0.169792158962877,-0.00794094722396058,Oposicao,178802,LUIZ CARLOS RAMOS,PTN
0.0702913636799468,0.243232395836101,Base,114941,JOSI NUNES,PMDB
-0.269521814956964,0.0143525710443396,Oposicao,141454,ALFREDO KAEFER,PSL
-0.555044547872639,-0.140800679599012,Oposicao,141472,RICARDO TRIPOLI,PSDB
-0.705535679140058,-0.172940005545013,Oposicao,141429,FELIPE MAIA,DEM
0.199284145318301,-0.384265497381283,Oposicao,160663,LEOPOLDO MEYER,PSB
0.0248424641990781,-0.412939805748931,Oposicao,178919,MARINALDO ROSENDO,PSB
0.184555292806814,0.375842484337063,Oposicao,73553,NELSON MARQUEZELLI,PTB
-0.455496136337159,-0.22343611493801,Oposicao,160758,DOMINGOS SÁVIO,PSDB
-0.339277876489537,0.145599149061691,Oposicao,178998,RAQUEL MUNIZ,PSC
0.0685591198651081,0.123192476648771,Oposicao,178905,FABIO GARCIA,PSB
0.131191744421328,0.534154352204293,Oposicao,137070,VICENTINHO JÚNIOR,PR
-0.153250267259997,0.25501571488299,Oposicao,178882,ANDRÉ FUFUCA,PEN
0.866418955917755,0.204483116854964,Base,178825,LEO DE BRITO,PT
-0.467669617702743,0.33572407801259,Oposicao,160551,ANDERSON FERREIRA,PR
0.149978714083481,0.143771227353871,Base,160527,AGUINALDO RIBEIRO,PP
-0.241774493227714,-0.160902886361371,Base,178930,EVANDRO ROMAN,PSD
0.456982900907561,-0.443225090241968,Base,141413,DÉCIO LIMA,PT
0.925118929457649,0.0578347020572709,Base,160508,AFONSO FLORENCE,PT
0.00708922326528316,0.0197229469995633,Oposicao,178945,ROSANGELA GOMES,PRB
-0.0797718856310758,-0.266468678550775,Base,141405,CELSO MALDANER,PMDB
-0.446316728296488,-0.23460910689495,Base,74235,MARCUS VICENTE,PP
0.155372058301256,-0.0929070330455038,Oposicao,178968,ADELSON BARRETO,PTB
-0.151570982199788,-0.137630434061601,Oposicao,141555,VINICIUS CARVALHO,PRB
-0.46019221865122,-0.13924680063623,Oposicao,160530,ANTONIO IMBASSAHY,PSDB
-0.540740075597475,0.148679723095432,Oposicao,178878,GIUSEPPE VECCI,PSDB
0.415771363591678,-0.781773849210826,Oposicao,160672,JEAN WYLLYS,PSOL
-0.291010170765262,0.2905018515978,Base,141529,ROBERTO BRITTO,PP
-0.411344138840765,0.0883968524475726,Base,178952,WALTER ALVES,PMDB
-0.150285993455663,0.097291873732576,Oposicao,178937,ALTINEU CÔRTES,PR
0.921492094888646,0.171075994845286,Base,178970,JOÃO DANIEL,PT
0.112756238849757,0.0424610109780739,Oposicao,178971,JONY MARCOS,PRB
0.769385567566446,0.123415709740447,Base,160535,MARCON,PT
-0.287826120208931,-0.112818572272385,Base,73768,DILCEU SPERAFICO,PP
-0.0491812106543536,0.0411989392119157,Oposicao,141383,ANTONIO BULHÕES,PRB
-0.203311942423618,0.463014424714494,Base,141389,INDIO DA COSTA,PSD
0.460483635337239,0.332349228146927,Base,74283,VICENTINHO,PT
-0.129075531960686,-0.435334261457575,Oposicao,73655,AUGUSTO CARVALHO,SD
0.253047328980265,-0.564790885074685,Oposicao,178880,MARCOS ABRÃO,PPS
-0.26981880544665,0.11937859265303,Base,93083,CACÁ LEÃO,PP
-0.389831796559115,-0.19723238038344,Oposicao,178966,GEOVANIA DE SÁ,PSDB
0.0146133843590753,0.26216322269131,Base,141480,LÁZARO BOTELHO,PP
-0.224146011055908,-0.235797017150216,Oposicao,160600,ARTHUR OLIVEIRA MAIA,SD
0.157356382887531,-0.352322432544245,Base,178874,SERGIO VIDIGAL,PDT
-0.564398693777554,-0.0705158922625329,Oposicao,178840,ROCHA,PSDB
-0.184688361406325,0.618162001397877,Base,74254,LEONARDO PICCIANI,PMDB
-0.594723472595054,-0.132404017460618,Oposicao,74655,EDUARDO BARBOSA,PSDB
-0.0578310970500804,-0.331523029942982,Base,74273,JEFFERSON CAMPOS,PSD
0.392697920408527,-0.0317107493332008,Base,160637,RONALDO FONSECA,PROS
-0.247131033901544,0.0364783786359728,Oposicao,62881,DANILO FORTE,PSB
0.36483043893695,0.106911597143898,Base,178835,AFONSO MOTTA,PDT
0.651043194890676,-0.326372178533347,Base,160569,WALDENOR PEREIRA,PT
-0.679647424576729,-0.0544216540126288,Base,74090,ÁTILA LINS,PSD
-0.118086430225193,0.497757789903771,Oposicao,178960,REMÍDIO MONAI,PR
-0.355622072556359,0.214038485514991,Oposicao,160589,BRUNA FURLAN,PSDB
-0.224794986604278,0.21649945316356,Base,163831,FERNANDO JORDÃO,PMDB
-0.247421902532889,-0.459780489115596,Oposicao,74457,MORONI TORGAN,DEM
-0.221133069426337,-0.263123518027165,Oposicao,178958,CARLOS ANDRADE,PHS
0.577149839353636,-0.0372473142383439,Oposicao,160601,PR. MARCO FELICIANO,PSC
-0.445432662863945,0.0348390424257754,Base,74317,JÚLIO CESAR,PSD
-0.252186492949696,0.158683416261322,Base,160655,RICARDO IZAR,PSD
0.188918955356417,-0.544763938123821,Oposicao,178922,TADEU ALENCAR,PSB
-0.541414180203798,-0.159811461935344,Base,178910,JOAQUIM PASSARINHO,PSD
0.617055049694687,-0.313332815075862,Base,74156,LEONARDO MONTEIRO,PT
0.709641473247034,0.0732346336297032,Base,141552,VALTENIR PEREIRA,PMDB
0.0322683859352057,0.288849945780787,Oposicao,160576,CÉSAR HALUM,PRB
0.379639564949311,0.261110754148195,Oposicao,178881,ALUISIO MENDES,PTN
-0.29198386757875,-0.395719708038077,Base,73674,ROBERTO BALESTRA,PP
0.0500446734077747,-0.298004254115252,Oposicao,64960,MARIA HELENA,PSB
-0.558393364862676,-0.168489608224878,Oposicao,141422,EFRAIM FILHO,DEM
-0.130099035472247,-0.329652966444913,Oposicao,178892,DÂMINA PEREIRA,PSL
-0.234646641153051,-0.0721247154706104,Oposicao,74366,JOÃO CAMPOS,PSDB
-0.537882037057137,-0.0185521091860214,Oposicao,151208,LAERCIO OLIVEIRA,SD
0.56284192145731,-0.376480024060412,Oposicao,178938,CABO DACIOLO,S.PART.
-0.402461007788741,-0.0758852365738802,Oposicao,74570,JUTAHY JUNIOR,PSDB
-0.395704480636111,-0.131801349633583,Oposicao,73778,LUIZ CARLOS HAULY,PSDB
0.766465911666163,0.124482980606767,Base,129037,GABRIEL GUIMARÃES,PT
-0.517686688204962,-0.121861964847248,Oposicao,178909,HÉLIO LEITE,DEM
0.178904271030258,0.00458506567117989,Base,178841,CÍCERO ALMEIDA,PSD
-0.0935843698335839,-0.218577491273414,Oposicao,69871,BACELAR,PTN
-0.381921325788007,-0.0655981198566649,Oposicao,160512,AUREO,SD
0.700162630042854,0.0277166177755238,Base,171619,MARGARIDA SALOMÃO,PT
-0.0157434405602736,0.115078451333337,Oposicao,178867,MACEDO,PSL
0.15835266716459,-0.536188334584968,Oposicao,178849,HISSA ABRAHÃO,PPS
-0.290253758512074,-0.222544171020881,Oposicao,178875,ALEXANDRE BALDY,PSDB
0.00327146460752496,0.14186526606528,Oposicao,178903,ADILTON SACHETTI,PSB
0.0666812856100062,-0.427307656476038,Oposicao,164359,DELEGADO WALDIR,PR
-0.646276009801206,-0.173124835064456,Oposicao,178916,DANIEL COELHO,PSDB
-0.220141694411876,0.535206761896759,Oposicao,178846,ALFREDO NASCIMENTO,PR
0.237429220297443,0.599024677625258,Base,141401,CARLOS BEZERRA,PMDB
-0.0556377527739721,0.129101285904474,Base,73463,OSMAR SERRAGLIO,PMDB
-0.377661630573622,0.249027562866848,Base,141507,MAURO MARIANI,PMDB
-0.0558302617260707,-0.377315290875928,Oposicao,178936,ALEXANDRE VALLE,PR
0.40706570304234,0.205510803453272,Base,141411,DAGOBERTO,PDT
0.253047328980265,-0.564790885074685,Oposicao,178972,ALEX MANENTE,PPS
-0.439088109072808,-0.139374410378979,Oposicao,74553,JOSÉ CARLOS ALELUIA,DEM
-0.217226915460103,0.0384645077669953,Base,178843,MARX BELTRÃO,PMDB
0.616180635379937,-0.0489189921215495,Base,133373,MARCO MAIA,PT
0.652846547343793,-0.128097387971403,Base,74371,RUBENS OTONI,PT
-0.541320882555417,-0.0615820166835748,Oposicao,178876,CÉLIO SILVEIRA,PSDB
-0.262175471544838,-0.180799187694242,Base,178948,BETO ROSADO,PP
-0.322425899502349,0.616107489942175,Oposicao,141483,LINDOMAR GARÇON,PRB
0.310361551931971,0.564087161230737,Base,178994,DULCE MIRANDA,PMDB
-0.526691464475782,-0.118758597636675,Oposicao,160633,MANDETTA,DEM
-0.379261613161112,-0.118403698323023,Oposicao,178941,EZEQUIEL TEIXEIRA,PTN
0.525669600068035,-0.59812743898129,Oposicao,74784,LUIZA ERUNDINA,PSOL
-0.125371247895174,0.851964514170994,Base,73788,RICARDO BARROS,PP
-0.24885405869011,0.278305438980494,Base,160559,ALCEU MOREIRA,PMDB
0.297907788472596,0.199368603680946,Base,178995,ROBERTO GÓES,PDT
-0.631679495164807,-0.0997536406292483,Oposicao,178854,ELMAR NASCIMENTO,DEM
-0.505247014390045,0.121759789422759,Oposicao,74017,PAULO FEIJÓ,PR
0.673687573723505,0.104278825108162,Base,160641,PROFESSORA MARCIVANIA,PT
0.833259832632928,0.357591514339205,Base,141470,JOSÉ GUIMARÃES,PT
-0.630973134454872,0.305523337037369,Oposicao,160567,NELSON MARCHEZAN JUNIOR,PSDB
