"dimension","Birth","Death"
0,0,2.03753233703733
0,0,0.237944935413914
0,0,0.193213165077424
0,0,0.179655811020342
0,0,0.17540942235451
0,0,0.173113915328166
0,0,0.165432847917409
0,0,0.164410531206882
0,0,0.164186210407989
0,0,0.160696845888972
0,0,0.135317449950196
0,0,0.135154215213226
0,0,0.134598703372089
0,0,0.133082558011898
0,0,0.132076123091634
0,0,0.13094901440262
0,0,0.129602152974024
0,0,0.126330385869075
0,0,0.120678692541698
0,0,0.117699256944524
0,0,0.116931704814524
0,0,0.116469836366512
0,0,0.111378956054256
0,0,0.108758113584232
0,0,0.106887639939118
0,0,0.105004592222613
0,0,0.104776413829812
0,0,0.102880997486135
0,0,0.101580604926415
0,0,0.100888930323122
0,0,0.0995613319166606
0,0,0.0994984032655116
0,0,0.0958908397724208
0,0,0.0950793098163222
0,0,0.0949517446120533
0,0,0.0947121074949191
0,0,0.0940897794755648
0,0,0.0936265320039593
0,0,0.093253863694168
0,0,0.0927510525200789
0,0,0.0923697691827292
0,0,0.0902902796899379
0,0,0.0880387334957512
0,0,0.0867210152637594
0,0,0.0859904205532679
0,0,0.0855597221601757
0,0,0.0833831650603239
0,0,0.083279773718024
0,0,0.0828219954850948
0,0,0.0819960889855527
0,0,0.0815731219127264
0,0,0.0815552263852076
0,0,0.0814874044303336
0,0,0.0793758258378947
0,0,0.0793069055539256
0,0,0.079267422955618
0,0,0.0791426764541906
0,0,0.0788941403355141
0,0,0.0774310872968836
0,0,0.0774207092465946
0,0,0.0770876034112708
0,0,0.0769008264283937
0,0,0.0759112965739713
0,0,0.0757140239839316
0,0,0.0742890375657577
0,0,0.073928893793801
0,0,0.0732376629441462
0,0,0.0729209963295797
0,0,0.0728249832261238
0,0,0.0728056191050249
0,0,0.0718288762905524
0,0,0.0712200086872051
0,0,0.0709487520641706
0,0,0.0695064550914937
0,0,0.0685874854018793
0,0,0.0683850474552675
0,0,0.0680638673132649
0,0,0.0678356559675496
0,0,0.06757656670135
0,0,0.0667455095335799
0,0,0.0666178240950365
0,0,0.0664279588008687
0,0,0.0659536145626798
0,0,0.0651323201491397
0,0,0.0648764866447724
0,0,0.0643787202393902
0,0,0.0637759878483894
0,0,0.0631817547168775
0,0,0.0626288632054818
0,0,0.0625001528894921
0,0,0.0612865941659365
0,0,0.061106698148036
0,0,0.0611065908851074
0,0,0.0606476692377302
0,0,0.0603431706644333
0,0,0.0599993670878746
0,0,0.0593823354462149
0,0,0.0590759108234772
0,0,0.0583443734532862
0,0,0.0578548191041245
0,0,0.0576809822121244
0,0,0.0576523818015627
0,0,0.0572591315698065
0,0,0.0572293455946184
0,0,0.0566304831668022
0,0,0.0566279755139373
0,0,0.0561723566619393
0,0,0.0560936836456892
0,0,0.0559463534995264
0,0,0.0558900320340686
0,0,0.0553419662354695
0,0,0.0552143565692784
0,0,0.0545724514260244
0,0,0.0545466537272999
0,0,0.053852919815081
0,0,0.05360716076933
0,0,0.0534121235335053
0,0,0.0531496590138462
0,0,0.0530551187190364
0,0,0.0521233693346665
0,0,0.0520433173831477
0,0,0.0515494282167375
0,0,0.0514101964882011
0,0,0.0496966643581717
0,0,0.0494073669768718
0,0,0.0492403829062017
0,0,0.0488226722183741
0,0,0.0482090478558857
0,0,0.0477851990635402
0,0,0.0476639604136902
0,0,0.0464832934106755
0,0,0.046024613668484
0,0,0.0457272315092558
0,0,0.04553528108052
0,0,0.0451879215961656
0,0,0.0450567940094996
0,0,0.0450281129829171
0,0,0.0450264403106459
0,0,0.0449107894378342
0,0,0.0448666190368828
0,0,0.0448108508004019
0,0,0.0445164157499124
0,0,0.044003167316277
0,0,0.0439716080601899
0,0,0.0438861240101588
0,0,0.0438289028961026
0,0,0.0432491058458792
0,0,0.0427452844321085
0,0,0.0422471735740168
0,0,0.0420748608554685
0,0,0.0420161884035238
0,0,0.0419389608303191
0,0,0.0417138902390669
0,0,0.0416491141382859
0,0,0.0410660089102388
0,0,0.0410017796608229
0,0,0.0406408853391549
0,0,0.0403973902411436
0,0,0.0403308864263301
0,0,0.0402882984902687
0,0,0.0402344339093778
0,0,0.0401569193882378
0,0,0.0399710150730021
0,0,0.0397616056948821
0,0,0.0396083321324636
0,0,0.0393347541982613
0,0,0.0392762416881147
0,0,0.0392317775097393
0,0,0.0389266597177662
0,0,0.0383615828038654
0,0,0.0380888815194139
0,0,0.038031986612514
0,0,0.0379970037388629
0,0,0.0379398466151341
0,0,0.037809237934403
0,0,0.0375216052870166
0,0,0.0374602686598936
0,0,0.0371763172589354
0,0,0.0368195157433258
0,0,0.0367774650200916
0,0,0.0365370232409548
0,0,0.0365164498526867
0,0,0.036188627467224
0,0,0.0361776679727036
0,0,0.0359512362096608
0,0,0.0356063733939539
0,0,0.0355486662901468
0,0,0.0352457211743166
0,0,0.0351441761961546
0,0,0.0350274814051652
0,0,0.0348910124586641
0,0,0.034761077470526
0,0,0.0346696774908779
0,0,0.0345733922444355
0,0,0.0345330004146107
0,0,0.0340860646530769
0,0,0.033995110276602
0,0,0.0336735793893006
0,0,0.0335921514153178
0,0,0.0335586910964581
0,0,0.0334797603213078
0,0,0.033443033116564
0,0,0.0333458458361112
0,0,0.0329597122126912
0,0,0.0328684587211146
0,0,0.0328251752385604
0,0,0.0327242569335606
0,0,0.0326763266227203
0,0,0.0326564940911097
0,0,0.0326107381624835
0,0,0.0325037974712135
0,0,0.0324127484894126
0,0,0.0323227126623346
0,0,0.0322274417804304
0,0,0.0320800512513162
0,0,0.0320492195517935
0,0,0.0319115071401478
0,0,0.0317923572867966
0,0,0.031453358215311
0,0,0.0312913654044472
0,0,0.0307625678941243
0,0,0.0307383146552554
0,0,0.0307086798997963
0,0,0.0304159649322869
0,0,0.0303575339186197
0,0,0.0301399160049435
0,0,0.0301231886444538
0,0,0.029480503909765
0,0,0.0294750791855836
0,0,0.0294233565047546
0,0,0.0292727480580861
0,0,0.0291880349752592
0,0,0.0291134085835442
0,0,0.0289813477022591
0,0,0.0286044248184325
0,0,0.0285953873039264
0,0,0.0285074232679582
0,0,0.0284440385527417
0,0,0.0284293806820965
0,0,0.028094426103058
0,0,0.0279733628824498
0,0,0.0274876871170993
0,0,0.0274124399129132
0,0,0.027309215082119
0,0,0.0272758004267222
0,0,0.0271940967396329
0,0,0.0271493822349615
0,0,0.0271445687221205
0,0,0.0271257870288957
0,0,0.0270883864468315
0,0,0.0270769143268073
0,0,0.02705458623398
0,0,0.0270524803195029
0,0,0.0267853872220251
0,0,0.0266373115730816
0,0,0.026632821669436
0,0,0.0266220013933896
0,0,0.0266195068986248
0,0,0.0264306535322697
0,0,0.0263698690270901
0,0,0.0262610403587292
0,0,0.0261875070052163
0,0,0.0261167664203985
0,0,0.0260840745452656
0,0,0.026061239474939
0,0,0.0260598039875785
0,0,0.0257489019684705
0,0,0.025661859919318
0,0,0.025405307852482
0,0,0.0252844876200315
0,0,0.0252482455911748
0,0,0.0252010158030191
0,0,0.0251566410280696
0,0,0.0250864323517889
0,0,0.0248860294455401
0,0,0.0248426605365911
0,0,0.0247587508627001
0,0,0.0245084257828134
0,0,0.0244532326663983
0,0,0.0242901342018788
0,0,0.0242223285052487
0,0,0.024183284552029
0,0,0.0241479500083903
0,0,0.0241158918376336
0,0,0.0240326812682401
0,0,0.0240096236500897
0,0,0.0239220787370613
0,0,0.0237328491450257
0,0,0.0236559698966471
0,0,0.0235735741192182
0,0,0.0234829183412981
0,0,0.0233872059818126
0,0,0.0228865899605348
0,0,0.0228307030065494
0,0,0.0227306472687153
0,0,0.0227057714159692
0,0,0.0226658891572389
0,0,0.0225105215320596
0,0,0.022435766792224
0,0,0.0223740045013228
0,0,0.0223658634801001
0,0,0.0222007868531211
0,0,0.0218852047260388
0,0,0.0216029288480114
0,0,0.0214344763797686
0,0,0.0214293624597414
0,0,0.0211507581133805
0,0,0.0209131569882171
0,0,0.0209088925548295
0,0,0.020418220543807
0,0,0.0203956556394858
0,0,0.0201867716327882
0,0,0.0200902243490342
0,0,0.0200791826501126
0,0,0.0194477024325693
0,0,0.019263994905562
0,0,0.0191709454932947
0,0,0.0188793353259835
0,0,0.0183340543084442
0,0,0.0182371834352267
0,0,0.0182154292339168
0,0,0.018191200304431
0,0,0.0181791507636108
0,0,0.0180707219685898
0,0,0.0180581723002494
0,0,0.0179141587175326
0,0,0.017738219556909
0,0,0.0174782706905178
0,0,0.0170698662268217
0,0,0.0169307330421919
0,0,0.0168414656662508
0,0,0.0166476605549585
0,0,0.0165119707038683
0,0,0.0164791920475178
0,0,0.0164573520706041
0,0,0.0163010983121774
0,0,0.0161473484378102
0,0,0.0160330299566979
0,0,0.0158690682334604
0,0,0.0158627175588955
0,0,0.0157755487255991
0,0,0.0157148789296543
0,0,0.0156605361717351
0,0,0.0156110525202608
0,0,0.0154886398555857
0,0,0.0153579266419745
0,0,0.0153256818009424
0,0,0.0151404917388858
0,0,0.014775816471138
0,0,0.0146104968465246
0,0,0.0144707275940969
0,0,0.0138070052012508
0,0,0.0137911045287658
0,0,0.0134318619637871
0,0,0.0131545741013211
0,0,0.0128596390690959
0,0,0.0128047100390475
0,0,0.0127165223314491
0,0,0.0127141319212915
0,0,0.0120677520653098
0,0,0.0120288886886183
0,0,0.011815013226577
0,0,0.0116627770210098
0,0,0.0116538397054064
0,0,0.0115571278177019
0,0,0.011036204824123
0,0,0.0109857657410304
0,0,0.0107968634665321
0,0,0.0107840110085609
0,0,0.0107400632933895
0,0,0.0105892375706066
0,0,0.0105471806283991
0,0,0.0102492482924113
0,0,0.0102317532185145
0,0,0.010216709670781
0,0,0.00973822485880628
0,0,0.00958165926089763
0,0,0.00922785456274309
0,0,0.00899130656979367
0,0,0.00824723898364883
0,0,0.00770294966311078
0,0,0.00767441237888804
0,0,0.00730783412512074
0,0,0.00723699781829381
0,0,0.00707290130448216
0,0,0.00687682699665623
0,0,0.0065006991956562
0,0,0.00602687907719226
0,0,0.0051269615990604
0,0,0.00479674377867847
0,0,0.00430709692757774
0,0,0.00421635587062904
0,0,0.00391734096925293
0,0,0.00211811755228683
0,0,0.00181257101870371
0,0,0.00156842115305971
0,0,0.000595215708369917
0,0,9.18172732342076e-15
0,0,9.15513359704447e-16
0,0,6.67036704688776e-16
0,0,5.92859355033443e-16
0,0,5.55501687971733e-16
