"dimension","Birth","Death"
0,0,1.59617848834798
0,0,0.208236474328922
0,0,0.189218065348534
0,0,0.188389152063188
0,0,0.152319150512679
0,0,0.138863943044122
0,0,0.138299272852535
0,0,0.1365494869762
0,0,0.127941991467406
0,0,0.127597870610412
0,0,0.122790580627877
0,0,0.122592354391126
0,0,0.121965810434215
0,0,0.118608439066299
0,0,0.116777457576181
0,0,0.113961342976538
0,0,0.112396004314976
0,0,0.101081372806162
0,0,0.0965728621485986
0,0,0.0950121286525957
0,0,0.0945686922097421
0,0,0.0911885190052093
0,0,0.0904768110427263
0,0,0.0889372184767815
0,0,0.0886103037606389
0,0,0.0876569517882055
0,0,0.0828088432291435
0,0,0.0807807101913009
0,0,0.0794112532345109
0,0,0.0787849477086911
0,0,0.077616567643964
0,0,0.0773838776353992
0,0,0.0767462631261754
0,0,0.0767409477671851
0,0,0.0745870479152805
0,0,0.0745764213813804
0,0,0.0740447507917521
0,0,0.072581323911996
0,0,0.0722970184168333
0,0,0.0721760804498728
0,0,0.0721704603340975
0,0,0.0720071550188514
0,0,0.0704956582044391
0,0,0.0693661320261528
0,0,0.0691621047891499
0,0,0.0684708104695105
0,0,0.0683892386927753
0,0,0.0659158011828819
0,0,0.0647925883502398
0,0,0.0644671732459257
0,0,0.0632629327099629
0,0,0.0628435963057317
0,0,0.0618372049730457
0,0,0.0615725432907845
0,0,0.0611586164292714
0,0,0.0610330454066895
0,0,0.060830060783749
0,0,0.0606490289640201
0,0,0.0603849194911328
0,0,0.0602187685119854
0,0,0.0600732549463067
0,0,0.0597020113935313
0,0,0.0595609578931917
0,0,0.0594627447532349
0,0,0.058994442459288
0,0,0.0586061188952991
0,0,0.0578595142995219
0,0,0.0577830519473506
0,0,0.0577661038406903
0,0,0.0561643291682225
0,0,0.0560549674239913
0,0,0.0558068559882628
0,0,0.0557605414179716
0,0,0.0557245877466193
0,0,0.0556720307257184
0,0,0.055539750815293
0,0,0.0554198789538646
0,0,0.0553597247104594
0,0,0.0549560278466069
0,0,0.0546936763966238
0,0,0.0541909457329189
0,0,0.0538389449183857
0,0,0.0537970214140493
0,0,0.0534780511269434
0,0,0.0532532353427129
0,0,0.0529709306455832
0,0,0.0528409854645477
0,0,0.0527053435231802
0,0,0.0526397148698382
0,0,0.0525325960280817
0,0,0.0524891815448739
0,0,0.052185378275022
0,0,0.0517565974975675
0,0,0.0517253003055562
0,0,0.051464655905805
0,0,0.0509956215539298
0,0,0.0506531510330846
0,0,0.0504728376201549
0,0,0.0493401708831537
0,0,0.0490035220786666
0,0,0.0486641063504606
0,0,0.0484987803122771
0,0,0.0484913641397066
0,0,0.0479192268576843
0,0,0.0477671022131284
0,0,0.0473888559730568
0,0,0.0473599496069888
0,0,0.0469544688858221
0,0,0.0466555242879868
0,0,0.0463713621074491
0,0,0.0462050337920926
0,0,0.0460209501745485
0,0,0.0457208164583073
0,0,0.0456482802405758
0,0,0.0447027243036424
0,0,0.0444670643125873
0,0,0.044365511198898
0,0,0.0442470148918802
0,0,0.043762336014122
0,0,0.0435903810022193
0,0,0.0434605913298567
0,0,0.043346372136763
0,0,0.0432217015669742
0,0,0.0428008988330841
0,0,0.0427909924414548
0,0,0.0427754833604183
0,0,0.0426973876965402
0,0,0.0421297451033997
0,0,0.0420838594863978
0,0,0.0419872635160205
0,0,0.0419394877386902
0,0,0.041898064264245
0,0,0.0417595417737524
0,0,0.0417516275148802
0,0,0.0413311251551852
0,0,0.040966863775679
0,0,0.0407950952930485
0,0,0.0405326036665619
0,0,0.0405179369889723
0,0,0.0403954348870586
0,0,0.0399936909891615
0,0,0.0397491285202812
0,0,0.0394738925844515
0,0,0.0393508005834561
0,0,0.0393284067837048
0,0,0.0390032066874545
0,0,0.0389296933165948
0,0,0.0388267465179563
0,0,0.0383286524749434
0,0,0.038180852427497
0,0,0.0380336573229832
0,0,0.0379355045469864
0,0,0.0378984581602424
0,0,0.0376692911727468
0,0,0.0376153837361287
0,0,0.0375969606794544
0,0,0.0375906224646616
0,0,0.0374328567611237
0,0,0.0370183255266119
0,0,0.0369147620435208
0,0,0.0367418935983836
0,0,0.0364754930309787
0,0,0.0364053546886056
0,0,0.036330264018575
0,0,0.0362766600916654
0,0,0.0361143707742133
0,0,0.0356583116614204
0,0,0.0355190226177087
0,0,0.0355182929512493
0,0,0.0351495639019474
0,0,0.0351267699410802
0,0,0.0349416787889728
0,0,0.034799211750552
0,0,0.0347984544757053
0,0,0.0347709035197771
0,0,0.0347219647600059
0,0,0.0347207033791038
0,0,0.0346950837560513
0,0,0.0342188460458777
0,0,0.0341791309619703
0,0,0.0340656130372145
0,0,0.0339109213159565
0,0,0.0335834552388363
0,0,0.0334067162885299
0,0,0.0334005629764547
0,0,0.0333005261563697
0,0,0.0331526061583171
0,0,0.0327355865684473
0,0,0.0326914221719201
0,0,0.032659605156321
0,0,0.0325554813231413
0,0,0.03234790571392
0,0,0.0323315612342866
0,0,0.0319068671492329
0,0,0.0317832797046898
0,0,0.0316844573323821
0,0,0.0315778668654779
0,0,0.031111568144318
0,0,0.0309343390021875
0,0,0.0307271371044728
0,0,0.030642397379921
0,0,0.030521999021817
0,0,0.0303773061517775
0,0,0.0301377974012692
0,0,0.0300358506794421
0,0,0.0300188373524721
0,0,0.029980320371529
0,0,0.0298586082305746
0,0,0.0297046929787102
0,0,0.029465129985893
0,0,0.0294023123663337
0,0,0.029366503491627
0,0,0.029176634609686
0,0,0.0290632101103502
0,0,0.0290513317933076
0,0,0.0288844755257719
0,0,0.0288593356730803
0,0,0.0288110176279729
0,0,0.0288010182701493
0,0,0.0287968739428337
0,0,0.0286118864834621
0,0,0.0283864926217533
0,0,0.0282328688841614
0,0,0.0278306697125107
0,0,0.0277763382611472
0,0,0.0277682329623016
0,0,0.027668855243942
0,0,0.0275800082780833
0,0,0.0272964670004935
0,0,0.0271895406995905
0,0,0.0271826042082075
0,0,0.0266708860086312
0,0,0.0266573673044385
0,0,0.0265768459151751
0,0,0.026522577562696
0,0,0.0264690891032912
0,0,0.0263866224928414
0,0,0.0262419566165414
0,0,0.0260422522504849
0,0,0.0259422217170165
0,0,0.0257950708777886
0,0,0.0256349080044425
0,0,0.025550971958134
0,0,0.0255373429866494
0,0,0.0254682261805804
0,0,0.0254326006313397
0,0,0.0251938333357756
0,0,0.0251877961584196
