"dimension","Birth","Death"
0,0,1.85165819311842
0,0,0.190700019388973
0,0,0.189013622299838
0,0,0.16760435015019
0,0,0.158939952979645
0,0,0.151010224746596
0,0,0.145337504774098
0,0,0.144425549029229
0,0,0.140660967339145
0,0,0.138934650854304
0,0,0.134009564796381
0,0,0.133556915849066
0,0,0.130142910591489
0,0,0.129600794702998
0,0,0.116647622536678
0,0,0.116009678728944
0,0,0.115799694716911
0,0,0.11543511190563
0,0,0.114158182836874
0,0,0.109833854456945
0,0,0.10937365767424
0,0,0.106599311430684
0,0,0.106004906716603
0,0,0.105829825424954
0,0,0.10541985806221
0,0,0.100291220768844
0,0,0.0949057330718552
0,0,0.0945779523817094
0,0,0.0943577671543956
0,0,0.0940622649215922
0,0,0.0918041176208683
0,0,0.0882350621116691
0,0,0.0880339505628291
0,0,0.0878188690956533
0,0,0.0876036745603171
0,0,0.0857796532057464
0,0,0.0835793912435008
0,0,0.0812455931526367
0,0,0.0806472499020491
0,0,0.0796834663745705
0,0,0.0795920615576202
0,0,0.0792736380342139
0,0,0.0763522208103669
0,0,0.0762112778419915
0,0,0.0761014428104065
0,0,0.0748211731118723
0,0,0.0745913236487055
0,0,0.0728937550723264
0,0,0.0727213649238483
0,0,0.0716357420894178
0,0,0.0713917240394232
0,0,0.0711039642381018
0,0,0.0698927772106794
0,0,0.0688406139993325
0,0,0.0688111824730406
0,0,0.0681306480437778
0,0,0.0680164233459986
0,0,0.0678352603753033
0,0,0.0672440092946425
0,0,0.0667386914017309
0,0,0.0659958495156053
0,0,0.0653018707136441
0,0,0.0652691988211585
0,0,0.0650362419075531
0,0,0.0643929377006858
0,0,0.0636497488353345
0,0,0.0627227737313891
0,0,0.0611302242130828
0,0,0.0602564028629946
0,0,0.0600573490167173
0,0,0.0599954959824782
0,0,0.059815952770366
0,0,0.0591344153899176
0,0,0.0588477773327309
0,0,0.0585031613821224
0,0,0.0580728901894805
0,0,0.057826751915756
0,0,0.0568192184938409
0,0,0.0565198361056495
0,0,0.0557750083820678
0,0,0.0556468930987092
0,0,0.0554308368051457
0,0,0.0550060999610349
0,0,0.0540223757326046
0,0,0.0539254352786052
0,0,0.0532187338696547
0,0,0.0528274935141899
0,0,0.0528197430704761
0,0,0.0523218171507935
0,0,0.0521203786392867
0,0,0.0519896006217802
0,0,0.0518944791183896
0,0,0.0515356651788438
0,0,0.0513373842069478
0,0,0.0509871272970369
0,0,0.0509011179968326
0,0,0.0508599072888635
0,0,0.0505450015903782
0,0,0.0504834993170948
0,0,0.0504124729534741
0,0,0.0501623280895903
0,0,0.0500700131273278
0,0,0.0489515834804696
0,0,0.048582140600917
0,0,0.0484082664549644
0,0,0.0482656597462538
0,0,0.0481854492499708
0,0,0.0481261036079495
0,0,0.0480264287078964
0,0,0.0478266737320402
0,0,0.0476434229918787
0,0,0.0475159264714737
0,0,0.0472365305516959
0,0,0.0471170291861512
0,0,0.0469792530227957
0,0,0.0462782200247822
0,0,0.0459887718596054
0,0,0.0457891087102603
0,0,0.0456965080331714
0,0,0.0455530541160438
0,0,0.0451470091606938
0,0,0.0451166668128697
0,0,0.0447003116061509
0,0,0.0445149072517743
0,0,0.0445065985640706
0,0,0.0443877949747448
0,0,0.0442681453656718
0,0,0.0442595545919177
0,0,0.0440412849376523
0,0,0.0439884508517946
0,0,0.0439530491526908
0,0,0.0438789047596278
0,0,0.0436940999038487
0,0,0.0434405588259288
0,0,0.043273570867033
0,0,0.0431449806278428
0,0,0.0428970450405992
0,0,0.0427636782604905
0,0,0.0426773946467413
0,0,0.0420894279693407
0,0,0.0419655252056593
0,0,0.0417669048288916
0,0,0.0415610857116295
0,0,0.0413174359455137
0,0,0.0411746231177798
0,0,0.0411737681942031
0,0,0.0410739003976024
0,0,0.0409362264174435
0,0,0.0408209745924675
0,0,0.0407498896357054
0,0,0.0406391508983902
0,0,0.0404221900423893
0,0,0.0401226573304725
0,0,0.0399635473081156
0,0,0.0397177394930526
0,0,0.0396115610874959
0,0,0.039573543571502
0,0,0.0393384359866967
0,0,0.0390833118029393
0,0,0.0390797167715602
0,0,0.0390523119023836
0,0,0.0387607778967388
0,0,0.0385943592438837
0,0,0.0385273088414472
0,0,0.038372818931518
0,0,0.0383305820423751
0,0,0.0381945133190315
0,0,0.0378236083520243
0,0,0.0377695222727986
0,0,0.037193525920534
0,0,0.0368110056546267
0,0,0.0363810013751732
0,0,0.0361243810254559
0,0,0.0360251796064184
0,0,0.0360050243599857
0,0,0.0359413409617
0,0,0.0358290480331887
0,0,0.0358235596065819
0,0,0.0357709536873152
0,0,0.035638710691769
0,0,0.0351845326783708
0,0,0.0351691654151109
0,0,0.0350781723939125
0,0,0.0350569282847186
0,0,0.0350067699630785
0,0,0.0348785972305071
0,0,0.0345745019144624
0,0,0.0344323724177904
0,0,0.0344272856334434
0,0,0.0343727335087365
0,0,0.0343676968040296
0,0,0.0342007127233937
0,0,0.034150050219783
0,0,0.0339352695378865
0,0,0.0339019123350486
0,0,0.033727894834918
0,0,0.0335851316229521
0,0,0.0335849999086638
0,0,0.0335734060291398
0,0,0.0335274656967637
0,0,0.0330668308951872
0,0,0.0330352905497456
0,0,0.0327701777933345
0,0,0.0327534626861808
0,0,0.0326117428218517
0,0,0.0325984501678163
0,0,0.0325706530600098
0,0,0.032431528634534
0,0,0.0322058908016762
0,0,0.0320603168035701
0,0,0.0319088193855104
0,0,0.0318642161467787
0,0,0.0318035564457231
0,0,0.031701362704276
0,0,0.0315218164885199
0,0,0.0314312090760144
0,0,0.0314160748083347
0,0,0.0312962523984295
0,0,0.0312302558738219
0,0,0.0310411099062077
0,0,0.0310222428912949
0,0,0.0310079014476847
0,0,0.0307364719553218
0,0,0.0307112967737293
0,0,0.0306001544853267
0,0,0.0305098447766933
0,0,0.0300182803578683
0,0,0.0300074276355325
0,0,0.029678524712533
0,0,0.0295993015283264
0,0,0.0294807854275985
0,0,0.0290012356020333
0,0,0.0289656780691762
0,0,0.0289200325478557
0,0,0.0288452207472334
0,0,0.028700511767743
0,0,0.0286505593967439
0,0,0.0285837423333751
0,0,0.0284839605225359
0,0,0.0283736487289871
0,0,0.0279769872558878
0,0,0.0278955885843038
0,0,0.0278638205110589
0,0,0.0276722234224879
0,0,0.0275888190841639
0,0,0.0275212188432752
0,0,0.0273169798365777
0,0,0.0271667307785183
0,0,0.027118194054144
0,0,0.0269840795640198
0,0,0.026844640053642
0,0,0.0267409117302557
0,0,0.0267180352848882
0,0,0.0266787129927419
0,0,0.0266548835542332
0,0,0.0266035980372429
0,0,0.0265028068928528
0,0,0.0263793661078563
0,0,0.0262405983328543
0,0,0.0262188032546202
0,0,0.0261823313616756
0,0,0.0257621643532331
0,0,0.0256633742154545
0,0,0.0255386893047312
0,0,0.0254917048221818
0,0,0.0253024199275561
0,0,0.0252443418998568
0,0,0.0251518717498325
0,0,0.0250327284285756
0,0,0.0250004663674113
0,0,0.0247586586549402
0,0,0.024730642009301
0,0,0.0246933934838502
0,0,0.0243883204628807
0,0,0.0243255766130033
0,0,0.0242928156836249
0,0,0.0242533638740787
0,0,0.0239693343611429
0,0,0.0239593003165332
0,0,0.0239488574296854
0,0,0.0239032614778815
0,0,0.0238333448894005
0,0,0.02365546518049
0,0,0.0235703576974721
0,0,0.0235417413250812
0,0,0.0234037079143218
0,0,0.023251340997392
0,0,0.02312879600408
0,0,0.02283845233569
0,0,0.0227124806546715
0,0,0.0224811984056333
0,0,0.0224720944736552
0,0,0.0223508776934958
0,0,0.0223101009975971
0,0,0.0221724557524087
0,0,0.0221611697040858
0,0,0.0220549088935956
0,0,0.0219727952591384
0,0,0.0217183121609952
0,0,0.0215214174177554
0,0,0.0214127971350042
0,0,0.0213856520150724
0,0,0.020814229320104
0,0,0.0207895506530162
0,0,0.0205960466272045
0,0,0.020343028144879
0,0,0.0203232971131895
0,0,0.0203084922090872
0,0,0.020293151054598
0,0,0.0202119576274539
0,0,0.0200531200216287
0,0,0.0199986152546997
0,0,0.0198940092333342
0,0,0.0196273371333842
0,0,0.0196182755410549
0,0,0.0196162746927105
0,0,0.0195994980352168
0,0,0.0195170907187003
0,0,0.0194349516509851
0,0,0.0193907445794559
0,0,0.0193167199488671
0,0,0.0192168954229477
0,0,0.0191351505214036
0,0,0.0189254710141512
0,0,0.0188423218279754
0,0,0.0188241978659354
0,0,0.0185589975951667
0,0,0.0185316340220349
0,0,0.0185178090067948
0,0,0.0184975214257607
0,0,0.0184770962162262
0,0,0.0184490198942453
0,0,0.0181544215429748
0,0,0.0181331075617934
0,0,0.0181148934107808
0,0,0.0179134187781908
0,0,0.0179062940241952
0,0,0.0178732046017473
0,0,0.017498548512121
0,0,0.0173505193105676
0,0,0.017257788536392
0,0,0.0172320087450102
0,0,0.0171709034107982
0,0,0.0171422229458517
0,0,0.0169670355869537
0,0,0.0169160642553247
0,0,0.0169039876280072
0,0,0.0168474777493466
0,0,0.0166484848770832
0,0,0.0166320074114816
0,0,0.016621889044033
0,0,0.0166046696302006
0,0,0.0164220877806746
0,0,0.0161834209166195
0,0,0.0160258514588594
0,0,0.0159581512021751
0,0,0.0156060680409565
0,0,0.0153628304270351
0,0,0.0153105004963288
0,0,0.0151207724639128
0,0,0.0150091211348486
0,0,0.0149939794187481
0,0,0.0148390775137248
0,0,0.0145111846065845
0,0,0.0144590675201018
0,0,0.0142565478277783
0,0,0.0141119684367726
0,0,0.0140085930035327
0,0,0.0139765476512757
0,0,0.0139588486619017
0,0,0.0139310365616628
0,0,0.0138293626238255
0,0,0.0137550764028858
0,0,0.0137008397253802
0,0,0.0133668670247608
0,0,0.0133640925298161
0,0,0.0133587334504665
0,0,0.0133518406032093
0,0,0.0132436257142846
0,0,0.0131587886594783
0,0,0.0131526100820137
0,0,0.0130092454356716
0,0,0.0129358255487326
0,0,0.0129089324045584
0,0,0.0127827975362223
0,0,0.0127147755152165
0,0,0.0125640275942851
0,0,0.012513314571884
0,0,0.0124960774527066
0,0,0.0124128640115874
0,0,0.0121911032381203
0,0,0.0121412536223495
0,0,0.0119620999443816
0,0,0.0118832599952289
0,0,0.0117146569848282
0,0,0.0117062427483255
0,0,0.0116323987985269
0,0,0.011435275899052
0,0,0.0112954698773409
0,0,0.0112199949915433
0,0,0.0110948398117141
0,0,0.0110202888899347
0,0,0.0109701095771717
0,0,0.010833945900106
0,0,0.0107765065139133
