"idProposicao","_Data","_Hora","_Nome","_UF","_Partido","_ideCadastro","_Voto"
"580148","9/9/2015","22:21","Rosângela Curado","MA","PDT","191684","Sim"
"580148","9/9/2015","22:21","Luiza Erundina","SP","PSB","74784","Não"
"580148","9/9/2015","22:21","Roberto Alves","SP","PRB","152610","Sim"
"580148","9/9/2015","22:21","Lázaro Botelho","TO","PP","141480","Sim"
"580148","9/9/2015","22:21","Sérgio Brito","BA","PSD","73808","Não"
"580148","9/9/2015","22:21","Erivelton Santana","BA","PSC","99654","Sim"
"580148","9/9/2015","22:21","Osmar Serraglio","PR","PMDB","73463","Sim"
"580148","9/9/2015","22:21","Bruno Araújo","PE","PSDB","141394","Sim"
"580148","9/9/2015","22:21","Cacá Leão","BA","PP","93083","Sim"
"580148","9/9/2015","22:21","Dimas Fabiano","MG","PP","160599","Sim"
"580148","9/9/2015","22:21","Chico D Angelo","RJ","PT","141439","Não"
"580148","9/9/2015","22:21","Hélio Leite","PA","DEM","178909","Sim"
"580148","9/9/2015","22:21","Maria do Rosário","RS","PT","74398","Não"
"580148","9/9/2015","22:21","Odorico Monteiro","CE","PT","178868","Não"
"580148","9/9/2015","22:21","Carlos Gomes","RS","PRB","178962","Sim"
"580148","9/9/2015","22:21","Wolney Queiroz","PE","PDT","74439","Sim"
"580148","9/9/2015","22:21","João Rodrigues","SC","PSD","160571","Sim"
"580148","9/9/2015","22:21","Rubens Pereira Júnior","MA","PCdoB","178887","Não"
"580148","9/9/2015","22:21","Ricardo Tripoli","SP","PSDB","141472","Sim"
"580148","9/9/2015","22:21","Jozi  Araújo","AP","PTB","178851","Sim"
"580148","9/9/2015","22:21","Dr. Jorge Silva","ES","PROS","160643","Sim"
"580148","9/9/2015","22:21","Roney Nemer","DF","PMDB","178870","Sim"
"580148","9/9/2015","22:21","Dulce Miranda","TO","PMDB","178994","Sim"
"580148","9/9/2015","22:21","Décio Lima","SC","PT","141413","Não"
"580148","9/9/2015","22:21","Adelmo Carneiro Leão","MG","PT","178890","Não"
"580148","9/9/2015","22:21","Eduardo Bolsonaro","SP","PSC","92346","Sim"
"580148","9/9/2015","22:21","Luiz Carlos Hauly","PR","PSDB","73778","Não"
"580148","9/9/2015","22:21","Luiz Couto","PB","PT","74041","Não"
"580148","9/9/2015","22:21","Afonso Florence","BA","PT","160508","Não"
"580148","9/9/2015","22:21","Arthur Lira","AL","PP","160541","Sim"
"580148","9/9/2015","22:21","Aelton Freitas","MG","PR","141372","Sim"
"580148","9/9/2015","22:21","Jarbas Vasconcelos","PE","PMDB","131943","Não"
"580148","9/9/2015","22:21","Irmão Lazaro","BA","PSC","178855","Sim"
"580148","9/9/2015","22:21","Elcione Barbalho","PA","PMDB","74075","Não"
"580148","9/9/2015","22:21","Alan Rick","AC","PRB","178836","Sim"
"580148","9/9/2015","22:21","Odelmo Leão","MG","PP","74752","Não"
"580148","9/9/2015","22:21","Marcos Soares","RJ","PR","178943","Sim"
"580148","9/9/2015","22:21","Alessandro Molon","RJ","PT","160511","Não"
"580148","9/9/2015","22:21","Felipe Maia","RN","DEM","141429","Sim"
"580148","9/9/2015","22:21","Vanderlei Macris","SP","PSDB","141553","Não"
"580148","9/9/2015","22:21","Remídio Monai","RR","PR","178960","Sim"
"580148","9/9/2015","22:21","Roberto Góes","AP","PDT","178995","Sim"
"580148","9/9/2015","22:21","Aliel Machado","PR","PCdoB","178927","Não"
"580148","9/9/2015","22:21","Francisco Chapadinha","PA","PSD","178907","Não"
"580148","9/9/2015","22:21","Fausto Pinato","SP","PRB","66828","Sim"
"580148","9/9/2015","22:21","Leonardo Picciani","RJ","PMDB","74254","Sim"
"580148","9/9/2015","22:21","Sérgio Moraes","RS","PTB","141542","Sim"
"580148","9/9/2015","22:21","Jhonatan de Jesus","RR","PRB","160531","Sim"
"580148","9/9/2015","22:21","Hugo Motta","PB","PMDB","160674","Sim"
"580148","9/9/2015","22:21","Vicente Candido","SP","PT","160622","Não"
"580148","9/9/2015","22:21","Daniel Almeida","BA","PCdoB","74060","Não"
"580148","9/9/2015","22:21","Esperidião Amin","SC","PP","160649","Sim"
"580148","9/9/2015","22:21","Fábio Faria","RN","PSD","141428","Não"
"580148","9/9/2015","22:21","Delegado Waldir","GO","PSDB","164359","Sim"
"580148","9/9/2015","22:21","Helder Salomão","ES","PT","178873","Não"
"580148","9/9/2015","22:21","Nelson Marquezelli","SP","PTB","73553","Sim"
"580148","9/9/2015","22:21","José Reinaldo","MA","PSB","73714","Sim"
"580148","9/9/2015","22:21","Valmir Prascidelli","SP","PT","113247","Não"
"580148","9/9/2015","22:21","Ricardo Barros","PR","PP","73788","Sim"
"580148","9/9/2015","22:21","Assis Carvalho","PI","PT","159237","Não"
"580148","9/9/2015","22:21","Miguel Haddad","SP","PSDB","178984","Sim"
"580148","9/9/2015","22:21","Jovair Arantes","GO","PTB","73666","Sim"
"580148","9/9/2015","22:21","Laercio Oliveira","SE","Solidaried","151208","Sim"
"580148","9/9/2015","22:21","Delegado Edson Moreira","MG","PTN","178893","Sim"
"580148","9/9/2015","22:21","Adalberto Cavalcanti","PE","PTB","178914","Sim"
"580148","9/9/2015","22:21","Soraya Santos","RJ","PMDB","178946","Sim"
"580148","9/9/2015","22:21","Jandira Feghali","RJ","PCdoB","74848","Não"
"580148","9/9/2015","22:21","Newton Cardoso Jr","MG","PMDB","178896","Sim"
"580148","9/9/2015","22:21","Alexandre Baldy","GO","PSDB","178875","Sim"
"580148","9/9/2015","22:21","Paulão","AL","PT","171617","Não"
"580148","9/9/2015","22:21","Raquel Muniz","MG","PSC","178998","Sim"
"580148","9/9/2015","22:21","Jose Stédile","RS","PSB","160607","Sim"
"580148","9/9/2015","22:21","Tiririca","SP","PR","160976","Sim"
"580148","9/9/2015","22:21","Weliton Prado","MG","PT","160518","Abstenção"
"580148","9/9/2015","22:21","Alexandre Leite","SP","DEM","160545","Sim"
"580148","9/9/2015","22:21","Goulart","SP","PSD","178980","Não"
"580148","9/9/2015","22:21","Fernando Francischini","PR","Solidaried","160646","Sim"
"580148","9/9/2015","22:21","Genecias Noronha","CE","Solidaried","160669","Sim"
"580148","9/9/2015","22:21","Caetano","BA","PT","178853","Não"
"580148","9/9/2015","22:21","Arnaldo Faria de Sá","SP","PTB","73434","Sim"
"580148","9/9/2015","22:21","Ronaldo Fonseca","DF","PROS","160637","Não"
"580148","9/9/2015","22:21","Cesar Souza","SC","PSD","73720","Não"
"580148","9/9/2015","22:21","Flavinho","SP","PSB","178978","Sim"
"580148","9/9/2015","22:21","Reginaldo Lopes","MG","PT","74161","Não"
"580148","9/9/2015","22:21","José Priante","PA","PMDB","74079","Sim"
"580148","9/9/2015","22:21","Vicentinho","SP","PT","74283","Não"
"580148","9/9/2015","22:21","Delegado Éder Mauro","PA","PSD","178908","Não"
"580148","9/9/2015","22:21","José Airton Cirilo","CE","PT","141464","Sim"
"580148","9/9/2015","22:21","Joaquim Passarinho","PA","PSD","178910","Não"
"580148","9/9/2015","22:21","Professora Marcivania","AP","PT","160641","Não"
"580148","9/9/2015","22:21","Zé Silva","MG","Solidaried","160632","Sim"
