"idProposicao","_Data","_Hora","_Nome","_UF","_Partido","_ideCadastro","_Voto"
"1050840","24/3/2015","19:20","Luiza Erundina","SP","PSB","74784","Não"
"1050840","24/3/2015","19:20","Roberto Alves","SP","PRB","152610","Sim"
"1050840","24/3/2015","19:20","Sérgio Brito","BA","PSD","73808","Sim"
"1050840","24/3/2015","19:20","Bruno Araújo","PE","PSDB","141394","Sim"
"1050840","24/3/2015","19:20","Cacá Leão","BA","PP","93083","Sim"
"1050840","24/3/2015","19:20","Chico D Angelo","RJ","PT","141439","Sim"
"1050840","24/3/2015","19:20","Hélio Leite","PA","DEM","178909","Sim"
"1050840","24/3/2015","19:20","Maria do Rosário","RS","PT","74398","Sim"
"1050840","24/3/2015","19:20","Odorico Monteiro","CE","PT","178868","Sim"
"1050840","24/3/2015","19:20","Carlos Gomes","RS","PRB","178962","Sim"
"1050840","24/3/2015","19:20","Wolney Queiroz","PE","PDT","74439","Sim"
"1050840","24/3/2015","19:20","João Rodrigues","SC","PSD","160571","Sim"
"1050840","24/3/2015","19:20","Fabiano Horta","RJ","PT","146829","Sim"
"1050840","24/3/2015","19:20","Rubens Pereira Júnior","MA","PCdoB","178887","Não"
"1050840","24/3/2015","19:20","Ricardo Tripoli","SP","PSDB","141472","Sim"
"1050840","24/3/2015","19:20","Jozi Rocha","AP","PTB","178851","Sim"
"1050840","24/3/2015","19:20","Roney Nemer","DF","PMDB","178870","Sim"
"1050840","24/3/2015","19:20","Dulce Miranda","TO","PMDB","178994","Sim"
"1050840","24/3/2015","19:20","Adelmo Carneiro Leão","MG","PT","178890","Sim"
"1050840","24/3/2015","19:20","Eduardo Bolsonaro","SP","PSC","92346","Sim"
"1050840","24/3/2015","19:20","Luiz Carlos Hauly","PR","PSDB","73778","Sim"
"1050840","24/3/2015","19:20","Luiz Couto","PB","PT","74041","Sim"
"1050840","24/3/2015","19:20","Afonso Florence","BA","PT","160508","Sim"
"1050840","24/3/2015","19:20","Hugo Leal","RJ","PROS","141450","Sim"
"1050840","24/3/2015","19:20","Irmão Lazaro","BA","PSC","178855","Sim"
"1050840","24/3/2015","19:20","Alan Rick","AC","PRB","178836","Sim"
"1050840","24/3/2015","19:20","Alessandro Molon","RJ","PT","160511","Sim"
"1050840","24/3/2015","19:20","Felipe Maia","RN","DEM","141429","Sim"
"1050840","24/3/2015","19:20","João Marcelo Souza","MA","PMDB","112437","Sim"
"1050840","24/3/2015","19:20","Vanderlei Macris","SP","PSDB","141553","Sim"
"1050840","24/3/2015","19:20","Remídio Monai","RR","PR","178960","Sim"
"1050840","24/3/2015","19:20","Francisco Chapadinha","PA","PSD","178907","Sim"
"1050840","24/3/2015","19:20","Fausto Pinato","SP","PRB","66828","Sim"
