"idProposicao","_Data","_Hora","_Nome","_UF","_Partido","_ideCadastro","_Voto"
"996553","17/6/2015","23:32","Roberto Alves","SP","PRB","152610","Não"
"996553","17/6/2015","23:32","Lázaro Botelho","TO","PP","141480","Sim"
"996553","17/6/2015","23:32","Erivelton Santana","BA","PSC","99654","Sim"
"996553","17/6/2015","23:32","Bruno Araújo","PE","PSDB","141394","Sim"
"996553","17/6/2015","23:32","Cacá Leão","BA","PP","93083","Não"
"996553","17/6/2015","23:32","Dimas Fabiano","MG","PP","160599","Sim"
"996553","17/6/2015","23:32","Chico D Angelo","RJ","PT","141439","Não"
"996553","17/6/2015","23:32","Hélio Leite","PA","DEM","178909","Sim"
"996553","17/6/2015","23:32","Maria do Rosário","RS","PT","74398","Não"
"996553","17/6/2015","23:32","Odorico Monteiro","CE","PT","178868","Não"
"996553","17/6/2015","23:32","Carlos Gomes","RS","PRB","178962","Sim"
"996553","17/6/2015","23:32","Wolney Queiroz","PE","PDT","74439","Não"
"996553","17/6/2015","23:32","João Rodrigues","SC","PSD","160571","Sim"
"996553","17/6/2015","23:32","Jozi Rocha","AP","PTB","178851","Sim"
"996553","17/6/2015","23:32","Dr. Jorge Silva","ES","PROS","160643","Sim"
"996553","17/6/2015","23:32","Roney Nemer","DF","PMDB","178870","Sim"
"996553","17/6/2015","23:32","Dulce Miranda","TO","PMDB","178994","Sim"
"996553","17/6/2015","23:32","Adelmo Carneiro Leão","MG","PT","178890","Não"
"996553","17/6/2015","23:32","Eduardo Bolsonaro","SP","PSC","92346","Sim"
"996553","17/6/2015","23:32","Luiz Carlos Hauly","PR","PSDB","73778","Sim"
"996553","17/6/2015","23:32","Luiz Couto","PB","PT","74041","Não"
"996553","17/6/2015","23:32","Afonso Florence","BA","PT","160508","Não"
"996553","17/6/2015","23:32","Irmão Lazaro","BA","PSC","178855","Sim"
"996553","17/6/2015","23:32","Alan Rick","AC","PRB","178836","Não"
"996553","17/6/2015","23:32","Odelmo Leão","MG","PP","74752","Sim"
"996553","17/6/2015","23:32","Alessandro Molon","RJ","PT","160511","Não"
"996553","17/6/2015","23:32","Felipe Maia","RN","DEM","141429","Sim"
"996553","17/6/2015","23:32","Remídio Monai","RR","PR","178960","Não"
"996553","17/6/2015","23:32","Roberto Góes","AP","PDT","178995","Sim"
"996553","17/6/2015","23:32","Aliel Machado","PR","PCdoB","178927","Sim"
"996553","17/6/2015","23:32","Francisco Chapadinha","PA","PSD","178907","Sim"
"996553","17/6/2015","23:32","Fausto Pinato","SP","PRB","66828","Sim"
"996553","17/6/2015","23:32","Leonardo Picciani","RJ","PMDB","74254","Não"
"996553","17/6/2015","23:32","Sérgio Moraes","RS","PTB","141542","Sim"
