"idProposicao","_Data","_Hora","_Nome","_UF","_Partido","_ideCadastro","_Voto"
"603566","16/9/2015","18:41","Rosângela Curado","MA","PDT","191684","Sim"
"603566","16/9/2015","18:41","Luiza Erundina","SP","PSB","74784","Sim"
"603566","16/9/2015","18:41","Roberto Alves","SP","PRB","152610","Sim"
"603566","16/9/2015","18:41","Lázaro Botelho","TO","PP","141480","Sim"
"603566","16/9/2015","18:41","Sérgio Brito","BA","PSD","73808","Sim"
"603566","16/9/2015","18:41","Osmar Serraglio","PR","PMDB","73463","Sim"
"603566","16/9/2015","18:41","Bruno Araújo","PE","PSDB","141394","Sim"
"603566","16/9/2015","18:41","Dimas Fabiano","MG","PP","160599","Sim"
"603566","16/9/2015","18:41","Chico D Angelo","RJ","PT","141439","Sim"
"603566","16/9/2015","18:41","Hélio Leite","PA","DEM","178909","Sim"
"603566","16/9/2015","18:41","Maria do Rosário","RS","PT","74398","Sim"
"603566","16/9/2015","18:41","Carlos Gomes","RS","PRB","178962","Sim"
"603566","16/9/2015","18:41","Wolney Queiroz","PE","PDT","74439","Sim"
"603566","16/9/2015","18:41","João Rodrigues","SC","PSD","160571","Sim"
"603566","16/9/2015","18:41","Rubens Pereira Júnior","MA","PCdoB","178887","Sim"
"603566","16/9/2015","18:41","Dr. Jorge Silva","ES","PROS","160643","Sim"
"603566","16/9/2015","18:41","Roney Nemer","DF","PMDB","178870","Sim"
"603566","16/9/2015","18:41","Dulce Miranda","TO","PMDB","178994","Sim"
"603566","16/9/2015","18:41","Décio Lima","SC","PT","141413","Sim"
"603566","16/9/2015","18:41","Luiz Carlos Hauly","PR","PSDB","73778","Sim"
"603566","16/9/2015","18:41","Luiz Couto","PB","PT","74041","Sim"
"603566","16/9/2015","18:41","Afonso Florence","BA","PT","160508","Sim"
"603566","16/9/2015","18:41","Hugo Leal","RJ","PROS","141450","Sim"
"603566","16/9/2015","18:41","Aelton Freitas","MG","PR","141372","Sim"
"603566","16/9/2015","18:41","Jarbas Vasconcelos","PE","PMDB","131943","Sim"
"603566","16/9/2015","18:41","Irmão Lazaro","BA","PSC","178855","Sim"
"603566","16/9/2015","18:41","Elcione Barbalho","PA","PMDB","74075","Sim"
"603566","16/9/2015","18:41","Alan Rick","AC","PRB","178836","Sim"
"603566","16/9/2015","18:41","Odelmo Leão","MG","PP","74752","Sim"
"603566","16/9/2015","18:41","Alessandro Molon","RJ","PT","160511","Sim"
"603566","16/9/2015","18:41","Felipe Maia","RN","DEM","141429","Sim"
"603566","16/9/2015","18:41","João Marcelo Souza","MA","PMDB","112437","Sim"
"603566","16/9/2015","18:41","Vanderlei Macris","SP","PSDB","141553","Sim"
"603566","16/9/2015","18:41","Remídio Monai","RR","PR","178960","Sim"
"603566","16/9/2015","18:41","Roberto Góes","AP","PDT","178995","Sim"
"603566","16/9/2015","18:41","Aliel Machado","PR","PCdoB","178927","Sim"
"603566","16/9/2015","18:41","Fausto Pinato","SP","PRB","66828","Sim"
"603566","16/9/2015","18:41","Sérgio Moraes","RS","PTB","141542","Sim"
"603566","16/9/2015","18:41","Jhonatan de Jesus","RR","PRB","160531","Sim"
"603566","16/9/2015","18:41","Paulo Maluf","SP","PP","132056","Sim"
"603566","16/9/2015","18:41","Hugo Motta","PB","PMDB","160674","Sim"
"603566","16/9/2015","18:41","Daniel Almeida","BA","PCdoB","74060","Sim"
"603566","16/9/2015","18:41","Esperidião Amin","SC","PP","160649","Sim"
"603566","16/9/2015","18:41","Enio Verri","PR","PT","132504","Sim"
"603566","16/9/2015","18:41","Delegado Waldir","GO","PSDB","164359","Sim"
"603566","16/9/2015","18:41","Helder Salomão","ES","PT","178873","Sim"
"603566","16/9/2015","18:41","José Reinaldo","MA","PSB","73714","Sim"
"603566","16/9/2015","18:41","Valmir Prascidelli","SP","PT","113247","Sim"
"603566","16/9/2015","18:41","Ricardo Barros","PR","PP","73788","Sim"
"603566","16/9/2015","18:41","Assis Carvalho","PI","PT","159237","Sim"
"603566","16/9/2015","18:41","Miguel Haddad","SP","PSDB","178984","Sim"
"603566","16/9/2015","18:41","Delegado Edson Moreira","MG","PTN","178893","Sim"
"603566","16/9/2015","18:41","Adalberto Cavalcanti","PE","PTB","178914","Sim"
"603566","16/9/2015","18:41","Soraya Santos","RJ","PMDB","178946","Sim"
"603566","16/9/2015","18:41","Gorete Pereira","CE","PR","129618","Sim"
"603566","16/9/2015","18:41","Paulo Pereira da Silva","SP","Solidaried","141518","Sim"
"603566","16/9/2015","18:41","Adelson Barreto","SE","PTB","178968","Sim"
"603566","16/9/2015","18:41","Newton Cardoso Jr","MG","PMDB","178896","Sim"
"603566","16/9/2015","18:41","Alexandre Baldy","GO","PSDB","178875","Sim"
"603566","16/9/2015","18:41","Pauderney Avelino","AM","DEM","74095","Sim"
"603566","16/9/2015","18:41","Paulão","AL","PT","171617","Sim"
"603566","16/9/2015","18:41","Raquel Muniz","MG","PSC","178998","Sim"
"603566","16/9/2015","18:41","Jose Stédile","RS","PSB","160607","Sim"
"603566","16/9/2015","18:41","Tiririca","SP","PR","160976","Sim"
"603566","16/9/2015","18:41","Pr. Marco Feliciano","SP","PSC","160601","Sim"
"603566","16/9/2015","18:41","Weliton Prado","MG","PT","160518","Sim"
"603566","16/9/2015","18:41","Alexandre Leite","SP","DEM","160545","Sim"
"603566","16/9/2015","18:41","Goulart","SP","PSD","178980","Sim"
"603566","16/9/2015","18:41","Fernando Francischini","PR","Solidaried","160646","Sim"
"603566","16/9/2015","18:41","Darcísio Perondi","RS","PMDB","73891","Sim"
"603566","16/9/2015","18:41","Caetano","BA","PT","178853","Sim"
"603566","16/9/2015","18:41","Arnaldo Faria de Sá","SP","PTB","73434","Sim"
"603566","16/9/2015","18:41","Ronaldo Fonseca","DF","PROS","160637","Sim"
"603566","16/9/2015","18:41","Shéridan","RR","PSDB","178961","Sim"
"603566","16/9/2015","18:41","Cesar Souza","SC","PSD","73720","Sim"
"603566","16/9/2015","18:41","Flavinho","SP","PSB","178978","Sim"
"603566","16/9/2015","18:41","Reginaldo Lopes","MG","PT","74161","Sim"
"603566","16/9/2015","18:41","José Priante","PA","PMDB","74079","Sim"
"603566","16/9/2015","18:41","Vicentinho","SP","PT","74283","Sim"
"603566","16/9/2015","18:41","Aníbal Gomes","CE","PMDB","74212","Sim"
"603566","16/9/2015","18:41","Delegado Éder Mauro","PA","PSD","178908","Sim"
"603566","16/9/2015","18:41","Leopoldo Meyer","PR","PSB","160663","Sim"
"603566","16/9/2015","18:41","José Airton Cirilo","CE","PT","141464","Sim"
"603566","16/9/2015","18:41","Professora Marcivania","AP","PT","160641","Sim"
"603566","16/9/2015","18:41","Leo de Brito","AC","PT","178825","Sim"
"603566","16/9/2015","18:41","Victor Mendes","MA","PV","178888","Não"
"603566","16/9/2015","18:41","Edmar Arruda","PR","PSC","160578","Sim"
"603566","16/9/2015","18:41","Sarney Filho","MA","PV","74210","Não"
"603566","16/9/2015","18:41","Herculano Passos","SP","PSD","178981","Sim"
"603566","16/9/2015","18:41","Gilberto Nascimento","SP","PSC","74270","Sim"
"603566","16/9/2015","18:41","Evandro Roman","PR","PSD","178930","Sim"
"603566","16/9/2015","18:41","Zé Geraldo","PA","PT","73931","Sim"
"603566","16/9/2015","18:41","Efraim Filho","PB","DEM","141422","Sim"
"603566","16/9/2015","18:41","Milton Monti","SP","PR","74787","Sim"
"603566","16/9/2015","18:41","Luiz Carlos Ramos","RJ","PSDC","178802","Sim"
"603566","16/9/2015","18:41","Covatti Filho","RS","PP","178963","Sim"
"603566","16/9/2015","18:41","Marcos Reategui","AP","PSC","178852","Sim"
"603566","16/9/2015","18:41","César Halum","TO","PRB","160576","Sim"
"603566","16/9/2015","18:41","Izalci","DF","PSDB","4931","Sim"
"603566","16/9/2015","18:41","Henrique Fontana","RS","PT","73482","Sim"
"603566","16/9/2015","18:41","Josi Nunes","TO","PMDB","114941","Sim"
"603566","16/9/2015","18:41","Átila Lira","PI","PSB","74459","Sim"
"603566","16/9/2015","18:41","Christiane de Souza Yared","PR","PTN","178928","Sim"
"603566","16/9/2015","18:41","Luciana Santos","PE","PCdoB","160628","Sim"
"603566","16/9/2015","18:41","Eduardo Cunha","RJ","PMDB","74173","Art. 17"
"603566","16/9/2015","18:41","Vander Loubet","MS","PT","74376","Sim"
"603566","16/9/2015","18:41","Evair de Melo","ES","PV","178871","Sim"
"603566","16/9/2015","18:41","Bacelar","BA","PTN","69871","Sim"
"603566","16/9/2015","18:41","Marcos Montes","MG","PSD","141500","Sim"
"603566","16/9/2015","18:41","Pedro Cunha Lima","PB","PSDB","178912","Sim"
"603566","16/9/2015","18:41","Geovania de Sá","SC","PSDB","178966","Sim"
"603566","16/9/2015","18:41","Angelim","AC","PT","178837","Sim"
"603566","16/9/2015","18:41","Mauro Mariani","SC","PMDB","141507","Sim"
"603566","16/9/2015","18:41","Caio Narcio","MG","PSDB","178891","Sim"
"603566","16/9/2015","18:41","Nelson Meurer","PR","PP","73781","Sim"
"603566","16/9/2015","18:41","Betinho Gomes","PE","PSDB","178915","Sim"
"603566","16/9/2015","18:41","Diego Andrade","MG","PSD","160588","Sim"
"603566","16/9/2015","18:41","Waldenor Pereira","BA","PT","160569","Sim"
"603566","16/9/2015","18:41","Raimundo Gomes de Matos","CE","PSDB","74216","Sim"
"603566","16/9/2015","18:41","Expedito Netto","RO","Solidaried","178953","Sim"
"603566","16/9/2015","18:41","Paulo Feijó","RJ","PR","74017","Sim"
"603566","16/9/2015","18:41","JHC","AL","Solidaried","178842","Sim"
"603566","16/9/2015","18:41","Miguel Lombardi","SP","PR","178985","Sim"
"603566","16/9/2015","18:41","Osmar Terra","RS","PMDB","73692","Sim"
"603566","16/9/2015","18:41","Mário Negromonte Jr.","BA","PP","178858","Sim"
"603566","16/9/2015","18:41","Giuseppe Vecci","GO","PSDB","178878","Sim"
"603566","16/9/2015","18:41","Ságuas Moraes","MT","PT","160630","Sim"
"603566","16/9/2015","18:41","Carlos Zarattini","SP","PT","141398","Sim"
"603566","16/9/2015","18:41","Marcus Vicente","ES","PP","74235","Sim"
"603566","16/9/2015","18:41","Sóstenes Cavalcante","RJ","PSD","178947","Sim"
"603566","16/9/2015","18:41","Deley","RJ","PTB","74172","Sim"
"603566","16/9/2015","18:41","Aluisio Mendes","MA","PSDC","178881","Sim"
"603566","16/9/2015","18:41","Lúcio Vale","PA","PR","141484","Sim"
"603566","16/9/2015","18:41","José Nunes","BA","PSD","160619","Sim"
"603566","16/9/2015","18:41","Cabuçu Borges","AP","PMDB","105112","Sim"
"603566","16/9/2015","18:41","Júlio Delgado","MG","PSB","73586","Sim"
"603566","16/9/2015","18:41","Gonzaga Patriota","PE","PSB","74419","Sim"
"603566","16/9/2015","18:41","Saraiva Felipe","MG","PMDB","74762","Sim"
"603566","16/9/2015","18:41","Guilherme Mussi","SP","PP","160667","Sim"
"603566","16/9/2015","18:41","Ronaldo Lessa","AL","PDT","178845","Sim"
"603566","16/9/2015","18:41","Marcelo Belinati","PR","PP","178932","Sim"
"603566","16/9/2015","18:41","Sandes Júnior","GO","PP","74372","Sim"
"603566","16/9/2015","18:41","Silas Freire","PI","PR","187008","Sim"
"603566","16/9/2015","18:41","Roberto Freire","SP","PPS","73805","Sim"
"603566","16/9/2015","18:41","Fabricio Oliveira","SC","PSB","190149","Sim"
"603566","16/9/2015","18:41","Vicente Arruda","CE","PROS","74308","Não"
"603566","16/9/2015","18:41","Carlos Eduardo Cadoca","PE","PCdoB","74474","Sim"
"603566","16/9/2015","18:41","José Fogaça","RS","PMDB","131966","Sim"
"603566","16/9/2015","18:41","Penna","SP","PV","80920","Não"
"603566","16/9/2015","18:41","Antonio Carlos Mendes Thame","SP","PSDB","73584","Sim"
"603566","16/9/2015","18:41","Fernando Torres","BA","PSD","160676","Sim"
