"idProposicao","_Data","_Hora","_Nome","_UF","_Partido","_ideCadastro","_Voto"
"373327","27/5/2015","23:09","Roberto Alves","SP","PRB","152610","Sim"
"373327","27/5/2015","23:09","Lázaro Botelho","TO","PP","141480","Sim"
"373327","27/5/2015","23:09","Sérgio Brito","BA","PSD","73808","Sim"
"373327","27/5/2015","23:09","Erivelton Santana","BA","PSC","99654","Sim"
"373327","27/5/2015","23:09","Osmar Serraglio","PR","PMDB","73463","Sim"
"373327","27/5/2015","23:09","Bruno Araújo","PE","PSDB","141394","Sim"
"373327","27/5/2015","23:09","Cacá Leão","BA","PP","93083","Sim"
"373327","27/5/2015","23:09","Dimas Fabiano","MG","PP","160599","Sim"
"373327","27/5/2015","23:09","Chico D Angelo","RJ","PT","141439","Sim"
"373327","27/5/2015","23:09","Hélio Leite","PA","DEM","178909","Não"
"373327","27/5/2015","23:09","Maria do Rosário","RS","PT","74398","Não"
"373327","27/5/2015","23:09","Odorico Monteiro","CE","PT","178868","Sim"
"373327","27/5/2015","23:09","Carlos Gomes","RS","PRB","178962","Sim"
"373327","27/5/2015","23:09","Wolney Queiroz","PE","PDT","74439","Sim"
"373327","27/5/2015","23:09","João Rodrigues","SC","PSD","160571","Sim"
"373327","27/5/2015","23:09","Rubens Pereira Júnior","MA","PCdoB","178887","Sim"
"373327","27/5/2015","23:09","Ricardo Tripoli","SP","PSDB","141472","Sim"
"373327","27/5/2015","23:09","Jozi Rocha","AP","PTB","178851","Sim"
"373327","27/5/2015","23:09","Dr. Jorge Silva","ES","PROS","160643","Sim"
"373327","27/5/2015","23:09","Roney Nemer","DF","PMDB","178870","Não"
"373327","27/5/2015","23:09","Dulce Miranda","TO","PMDB","178994","Sim"
"373327","27/5/2015","23:09","Décio Lima","SC","PT","141413","Sim"
"373327","27/5/2015","23:09","Adelmo Carneiro Leão","MG","PT","178890","Sim"
"373327","27/5/2015","23:09","Eduardo Bolsonaro","SP","PSC","92346","Sim"
"373327","27/5/2015","23:09","Luiz Carlos Hauly","PR","PSDB","73778","Sim"
"373327","27/5/2015","23:09","Luiz Couto","PB","PT","74041","Sim"
"373327","27/5/2015","23:09","Afonso Florence","BA","PT","160508","Sim"
"373327","27/5/2015","23:09","Hugo Leal","RJ","PROS","141450","Sim"
"373327","27/5/2015","23:09","Arthur Lira","AL","PP","160541","Sim"
"373327","27/5/2015","23:09","Aelton Freitas","MG","PR","141372","Sim"
"373327","27/5/2015","23:09","Jarbas Vasconcelos","PE","PMDB","131943","Sim"
"373327","27/5/2015","23:09","Irmão Lazaro","BA","PSC","178855","Sim"
"373327","27/5/2015","23:09","Elcione Barbalho","PA","PMDB","74075","Sim"
"373327","27/5/2015","23:09","Alan Rick","AC","PRB","178836","Sim"
"373327","27/5/2015","23:09","Odelmo Leão","MG","PP","74752","Sim"
"373327","27/5/2015","23:09","Marcos Soares","RJ","PR","178943","Sim"
"373327","27/5/2015","23:09","Alessandro Molon","RJ","PT","160511","Sim"
"373327","27/5/2015","23:09","Felipe Maia","RN","DEM","141429","Sim"
"373327","27/5/2015","23:09","João Marcelo Souza","MA","PMDB","112437","Sim"
"373327","27/5/2015","23:09","Vanderlei Macris","SP","PSDB","141553","Sim"
"373327","27/5/2015","23:09","Remídio Monai","RR","PR","178960","Sim"
"373327","27/5/2015","23:09","Roberto Góes","AP","PDT","178995","Não"
"373327","27/5/2015","23:09","Aliel Machado","PR","PCdoB","178927","Sim"
"373327","27/5/2015","23:09","Fausto Pinato","SP","PRB","66828","Sim"
"373327","27/5/2015","23:09","Leonardo Picciani","RJ","PMDB","74254","Sim"
"373327","27/5/2015","23:09","Sérgio Moraes","RS","PTB","141542","Sim"
"373327","27/5/2015","23:09","Jhonatan de Jesus","RR","PRB","160531","Sim"
