"idProposicao","_Data","_Hora","_Nome","_UF","_Partido","_ideCadastro","_Voto"
"373327","28/5/2015","15:29","Roberto Alves","SP","PRB","152610","Não"
"373327","28/5/2015","15:29","Lázaro Botelho","TO","PP","141480","Não"
"373327","28/5/2015","15:29","Sérgio Brito","BA","PSD","73808","Não"
"373327","28/5/2015","15:29","Osmar Serraglio","PR","PMDB","73463","Não"
"373327","28/5/2015","15:29","Bruno Araújo","PE","PSDB","141394","Não"
"373327","28/5/2015","15:29","Cacá Leão","BA","PP","93083","Não"
"373327","28/5/2015","15:29","Dimas Fabiano","MG","PP","160599","Não"
"373327","28/5/2015","15:29","Maria do Rosário","RS","PT","74398","Sim"
"373327","28/5/2015","15:29","Odorico Monteiro","CE","PT","178868","Sim"
"373327","28/5/2015","15:29","Rubens Pereira Júnior","MA","PCdoB","178887","Não"
"373327","28/5/2015","15:29","Dr. Jorge Silva","ES","PROS","160643","Não"
"373327","28/5/2015","15:29","Roney Nemer","DF","PMDB","178870","Não"
"373327","28/5/2015","15:29","Dulce Miranda","TO","PMDB","178994","Não"
"373327","28/5/2015","15:29","Adelmo Carneiro Leão","MG","PT","178890","Sim"
"373327","28/5/2015","15:29","Eduardo Bolsonaro","SP","PSC","92346","Não"
"373327","28/5/2015","15:29","Luiz Carlos Hauly","PR","PSDB","73778","Não"
"373327","28/5/2015","15:29","Luiz Couto","PB","PT","74041","Sim"
"373327","28/5/2015","15:29","Arthur Lira","AL","PP","160541","Não"
"373327","28/5/2015","15:29","Aelton Freitas","MG","PR","141372","Não"
"373327","28/5/2015","15:29","Jarbas Vasconcelos","PE","PMDB","131943","Não"
"373327","28/5/2015","15:29","Irmão Lazaro","BA","PSC","178855","Não"
"373327","28/5/2015","15:29","Elcione Barbalho","PA","PMDB","74075","Não"
"373327","28/5/2015","15:29","Alan Rick","AC","PRB","178836","Não"
"373327","28/5/2015","15:29","Odelmo Leão","MG","PP","74752","Não"
"373327","28/5/2015","15:29","Vanderlei Macris","SP","PSDB","141553","Não"
"373327","28/5/2015","15:29","Aliel Machado","PR","PCdoB","178927","Não"
