"idProposicao","_Data","_Hora","_Nome","_UF","_Partido","_ideCadastro","_Voto"
"18180","20/8/2015","13:22","Luiza Erundina","SP","PSB","74784","Não"
"18180","20/8/2015","13:22","Roberto Alves","SP","PRB","152610","Não"
"18180","20/8/2015","13:22","Lázaro Botelho","TO","PP","141480","Não"
"18180","20/8/2015","13:22","Erivelton Santana","BA","PSC","99654","Sim"
"18180","20/8/2015","13:22","Cacá Leão","BA","PP","93083","Não"
"18180","20/8/2015","13:22","Dimas Fabiano","MG","PP","160599","Não"
"18180","20/8/2015","13:22","Chico D Angelo","RJ","PT","141439","Não"
"18180","20/8/2015","13:22","Hélio Leite","PA","DEM","178909","Sim"
"18180","20/8/2015","13:22","Odorico Monteiro","CE","PT","178868","Não"
"18180","20/8/2015","13:22","Carlos Gomes","RS","PRB","178962","Não"
"18180","20/8/2015","13:22","Rubens Pereira Júnior","MA","PCdoB","178887","Não"
"18180","20/8/2015","13:22","Jozi Rocha","AP","PTB","178851","Não"
"18180","20/8/2015","13:22","Dr. Jorge Silva","ES","PROS","160643","Não"
"18180","20/8/2015","13:22","Roney Nemer","DF","PMDB","178870","Sim"
"18180","20/8/2015","13:22","Dulce Miranda","TO","PMDB","178994","Sim"
"18180","20/8/2015","13:22","Décio Lima","SC","PT","141413","Não"
"18180","20/8/2015","13:22","Luiz Carlos Hauly","PR","PSDB","73778","Sim"
"18180","20/8/2015","13:22","Luiz Couto","PB","PT","74041","Não"
"18180","20/8/2015","13:22","Afonso Florence","BA","PT","160508","Não"
"18180","20/8/2015","13:22","Arthur Lira","AL","PP","160541","Sim"
"18180","20/8/2015","13:22","Aelton Freitas","MG","PR","141372","Não"
"18180","20/8/2015","13:22","Alan Rick","AC","PRB","178836","Não"
"18180","20/8/2015","13:22","Odelmo Leão","MG","PP","74752","Sim"
"18180","20/8/2015","13:22","Alessandro Molon","RJ","PT","160511","Não"
"18180","20/8/2015","13:22","Felipe Maia","RN","DEM","141429","Sim"
"18180","20/8/2015","13:22","João Marcelo Souza","MA","PMDB","112437","Sim"
"18180","20/8/2015","13:22","Aliel Machado","PR","PCdoB","178927","Não"
"18180","20/8/2015","13:22","Francisco Chapadinha","PA","PSD","178907","Não"
"18180","20/8/2015","13:22","Fausto Pinato","SP","PRB","66828","Não"
