"idProposicao","_Data","_Hora","_Nome","_UF","_Partido","_ideCadastro","_Voto"
"267841","14/4/2015","17:41","Luiza Erundina","SP","PSB","74784","Não"
"267841","14/4/2015","17:41","Roberto Alves","SP","PRB","152610","Não"
"267841","14/4/2015","17:41","Lázaro Botelho","TO","PP","141480","Não"
"267841","14/4/2015","17:41","Erivelton Santana","BA","PSC","99654","Não"
"267841","14/4/2015","17:41","Osmar Serraglio","PR","PMDB","73463","Não"
"267841","14/4/2015","17:41","Bruno Araújo","PE","PSDB","141394","Não"
"267841","14/4/2015","17:41","Cacá Leão","BA","PP","93083","Não"
"267841","14/4/2015","17:41","Dimas Fabiano","MG","PP","160599","Não"
"267841","14/4/2015","17:41","Chico D Angelo","RJ","PT","141439","Não"
"267841","14/4/2015","17:41","Hélio Leite","PA","DEM","178909","Não"
"267841","14/4/2015","17:41","Maria do Rosário","RS","PT","74398","Não"
"267841","14/4/2015","17:41","Odorico Monteiro","CE","PT","178868","Não"
"267841","14/4/2015","17:41","Carlos Gomes","RS","PRB","178962","Abstenção"
"267841","14/4/2015","17:41","João Rodrigues","SC","PSD","160571","Não"
"267841","14/4/2015","17:41","Rubens Pereira Júnior","MA","PCdoB","178887","Não"
"267841","14/4/2015","17:41","Jozi Rocha","AP","PTB","178851","Sim"
"267841","14/4/2015","17:41","Dr. Jorge Silva","ES","PROS","160643","Não"
"267841","14/4/2015","17:41","Roney Nemer","DF","PMDB","178870","Não"
"267841","14/4/2015","17:41","Dulce Miranda","TO","PMDB","178994","Não"
"267841","14/4/2015","17:41","Décio Lima","SC","PT","141413","Não"
"267841","14/4/2015","17:41","Adelmo Carneiro Leão","MG","PT","178890","Não"
"267841","14/4/2015","17:41","Eduardo Bolsonaro","SP","PSC","92346","Não"
"267841","14/4/2015","17:41","Luiz Carlos Hauly","PR","PSDB","73778","Não"
"267841","14/4/2015","17:41","Luiz Couto","PB","PT","74041","Não"
"267841","14/4/2015","17:41","Afonso Florence","BA","PT","160508","Não"
"267841","14/4/2015","17:41","Hugo Leal","RJ","PROS","141450","Não"
"267841","14/4/2015","17:41","Arthur Lira","AL","PP","160541","Não"
"267841","14/4/2015","17:41","Aelton Freitas","MG","PR","141372","Sim"
"267841","14/4/2015","17:41","Jarbas Vasconcelos","PE","PMDB","131943","Não"
"267841","14/4/2015","17:41","Irmão Lazaro","BA","PSC","178855","Não"
"267841","14/4/2015","17:41","Alan Rick","AC","PRB","178836","Não"
"267841","14/4/2015","17:41","Odelmo Leão","MG","PP","74752","Não"
"267841","14/4/2015","17:41","Alessandro Molon","RJ","PT","160511","Não"
"267841","14/4/2015","17:41","Felipe Maia","RN","DEM","141429","Não"
"267841","14/4/2015","17:41","João Marcelo Souza","MA","PMDB","112437","Não"
"267841","14/4/2015","17:41","Vanderlei Macris","SP","PSDB","141553","Não"
"267841","14/4/2015","17:41","Fausto Pinato","SP","PRB","66828","Não"
"267841","14/4/2015","17:41","Jhonatan de Jesus","RR","PRB","160531","Não"
"267841","14/4/2015","17:41","Paulo Maluf","SP","PP","132056","Sim"
"267841","14/4/2015","17:41","Hugo Motta","PB","PMDB","160674","Não"
"267841","14/4/2015","17:41","Daniel Almeida","BA","PCdoB","74060","Não"
"267841","14/4/2015","17:41","Enio Verri","PR","PT","132504","Não"
"267841","14/4/2015","17:41","Fábio Faria","RN","PSD","141428","Não"
"267841","14/4/2015","17:41","Delegado Waldir","GO","PSDB","164359","Não"
"267841","14/4/2015","17:41","Helder Salomão","ES","PT","178873","Não"
"267841","14/4/2015","17:41","Antonio Balhmann","CE","PROS","74213","Não"
"267841","14/4/2015","17:41","Nelson Marquezelli","SP","PTB","73553","Sim"
"267841","14/4/2015","17:41","Valmir Prascidelli","SP","PT","113247","Não"
"267841","14/4/2015","17:41","Janete Capiberibe","AP","PSB","73926","Não"
"267841","14/4/2015","17:41","Assis Carvalho","PI","PT","159237","Não"
"267841","14/4/2015","17:41","Miguel Haddad","SP","PSDB","178984","Não"
"267841","14/4/2015","17:41","Laercio Oliveira","SE","Solidaried","151208","Sim"
"267841","14/4/2015","17:41","Soraya Santos","RJ","PMDB","178946","Não"
"267841","14/4/2015","17:41","Gorete Pereira","CE","PR","129618","Sim"
"267841","14/4/2015","17:41","Jandira Feghali","RJ","PCdoB","74848","Não"
"267841","14/4/2015","17:41","Paulo Pereira da Silva","SP","Solidaried","141518","Não"
"267841","14/4/2015","17:41","Alexandre Baldy","GO","PSDB","178875","Não"
"267841","14/4/2015","17:41","Pauderney Avelino","AM","DEM","74095","Não"
"267841","14/4/2015","17:41","Paulão","AL","PT","171617","Não"
"267841","14/4/2015","17:41","Raquel Muniz","MG","PSC","178998","Sim"
"267841","14/4/2015","17:41","Jose Stédile","RS","PSB","160607","Não"
"267841","14/4/2015","17:41","Tiririca","SP","PR","160976","Não"
"267841","14/4/2015","17:41","Pr. Marco Feliciano","SP","PSC","160601","Não"
"267841","14/4/2015","17:41","Weliton Prado","MG","PT","160518","Não"
"267841","14/4/2015","17:41","Alexandre Leite","SP","DEM","160545","Sim"
