"idProposicao","_Data","_Hora","_Nome","_UF","_Partido","_ideCadastro","_Voto"
"14493","30/6/2015","00:16","Luiza Erundina","SP","PSB","74784","Não"
"14493","30/6/2015","00:16","Roberto Alves","SP","PRB","152610","Sim"
"14493","30/6/2015","00:16","Lázaro Botelho","TO","PP","141480","Sim"
"14493","30/6/2015","00:16","Sérgio Brito","BA","PSD","73808","Sim"
"14493","30/6/2015","00:16","Erivelton Santana","BA","PSC","99654","Sim"
"14493","30/6/2015","00:16","Osmar Serraglio","PR","PMDB","73463","Sim"
"14493","30/6/2015","00:16","Bruno Araújo","PE","PSDB","141394","Sim"
"14493","30/6/2015","00:16","Cacá Leão","BA","PP","93083","Sim"
"14493","30/6/2015","00:16","Dimas Fabiano","MG","PP","160599","Sim"
"14493","30/6/2015","00:16","Chico D Angelo","RJ","PT","141439","Não"
"14493","30/6/2015","00:16","Hélio Leite","PA","DEM","178909","Sim"
"14493","30/6/2015","00:16","Maria do Rosário","RS","PT","74398","Não"
"14493","30/6/2015","00:16","Odorico Monteiro","CE","PT","178868","Não"
"14493","30/6/2015","00:16","Carlos Gomes","RS","PRB","178962","Sim"
"14493","30/6/2015","00:16","Wolney Queiroz","PE","PDT","74439","Não"
"14493","30/6/2015","00:16","João Rodrigues","SC","PSD","160571","Sim"
"14493","30/6/2015","00:16","Rubens Pereira Júnior","MA","PCdoB","178887","Não"
"14493","30/6/2015","00:16","Ricardo Tripoli","SP","PSDB","141472","Sim"
"14493","30/6/2015","00:16","Jozi Rocha","AP","PTB","178851","Sim"
"14493","30/6/2015","00:16","Dr. Jorge Silva","ES","PROS","160643","Não"
"14493","30/6/2015","00:16","Roney Nemer","DF","PMDB","178870","Sim"
"14493","30/6/2015","00:16","Dulce Miranda","TO","PMDB","178994","Não"
"14493","30/6/2015","00:16","Décio Lima","SC","PT","141413","Não"
"14493","30/6/2015","00:16","Adelmo Carneiro Leão","MG","PT","178890","Não"
"14493","30/6/2015","00:16","Eduardo Bolsonaro","SP","PSC","92346","Sim"
"14493","30/6/2015","00:16","Luiz Carlos Hauly","PR","PSDB","73778","Sim"
"14493","30/6/2015","00:16","Luiz Couto","PB","PT","74041","Não"
"14493","30/6/2015","00:16","Afonso Florence","BA","PT","160508","Não"
"14493","30/6/2015","00:16","Hugo Leal","RJ","PROS","141450","Não"
"14493","30/6/2015","00:16","Arthur Lira","AL","PP","160541","Sim"
"14493","30/6/2015","00:16","Aelton Freitas","MG","PR","141372","Sim"
"14493","30/6/2015","00:16","Jarbas Vasconcelos","PE","PMDB","131943","Não"
"14493","30/6/2015","00:16","Elcione Barbalho","PA","PMDB","74075","Não"
"14493","30/6/2015","00:16","Alan Rick","AC","PRB","178836","Sim"
"14493","30/6/2015","00:16","Odelmo Leão","MG","PP","74752","Sim"
"14493","30/6/2015","00:16","Marcos Soares","RJ","PR","178943","Sim"
"14493","30/6/2015","00:16","Alessandro Molon","RJ","PT","160511","Não"
"14493","30/6/2015","00:16","Felipe Maia","RN","DEM","141429","Sim"
"14493","30/6/2015","00:16","João Marcelo Souza","MA","PMDB","112437","Não"
"14493","30/6/2015","00:16","Vanderlei Macris","SP","PSDB","141553","Sim"
"14493","30/6/2015","00:16","Remídio Monai","RR","PR","178960","Sim"
"14493","30/6/2015","00:16","Roberto Góes","AP","PDT","178995","Não"
"14493","30/6/2015","00:16","Aliel Machado","PR","PCdoB","178927","Não"
"14493","30/6/2015","00:16","Francisco Chapadinha","PA","PSD","178907","Sim"
"14493","30/6/2015","00:16","Fausto Pinato","SP","PRB","66828","Sim"
"14493","30/6/2015","00:16","Leonardo Picciani","RJ","PMDB","74254","Sim"
"14493","30/6/2015","00:16","Sérgio Moraes","RS","PTB","141542","Sim"
"14493","30/6/2015","00:16","Jhonatan de Jesus","RR","PRB","160531","Sim"
"14493","30/6/2015","00:16","Paulo Maluf","SP","PP","132056","Sim"
"14493","30/6/2015","00:16","Hugo Motta","PB","PMDB","160674","Sim"
"14493","30/6/2015","00:16","Vicente Candido","SP","PT","160622","Não"
"14493","30/6/2015","00:16","Daniel Almeida","BA","PCdoB","74060","Não"
"14493","30/6/2015","00:16","Esperidião Amin","SC","PP","160649","Sim"
"14493","30/6/2015","00:16","Cristiane Brasil","RJ","PTB","93472","Sim"
"14493","30/6/2015","00:16","Enio Verri","PR","PT","132504","Não"
"14493","30/6/2015","00:16","Fábio Faria","RN","PSD","141428","Sim"
"14493","30/6/2015","00:16","Delegado Waldir","GO","PSDB","164359","Sim"
"14493","30/6/2015","00:16","Helder Salomão","ES","PT","178873","Não"
