"idProposicao","_Data","_Hora","_Nome","_UF","_Partido","_ideCadastro","_Voto"
"1672013","2/9/2015","20:06","Luiza Erundina","SP","PSB","74784","Sim"
"1672013","2/9/2015","20:06","Roberto Alves","SP","PRB","152610","Sim"
"1672013","2/9/2015","20:06","Lázaro Botelho","TO","PP","141480","Sim"
"1672013","2/9/2015","20:06","Bruno Araújo","PE","PSDB","141394","Sim"
"1672013","2/9/2015","20:06","Cacá Leão","BA","PP","93083","Sim"
"1672013","2/9/2015","20:06","Chico D Angelo","RJ","PT","141439","Sim"
"1672013","2/9/2015","20:06","Hélio Leite","PA","DEM","178909","Sim"
"1672013","2/9/2015","20:06","Maria do Rosário","RS","PT","74398","Sim"
"1672013","2/9/2015","20:06","Odorico Monteiro","CE","PT","178868","Sim"
"1672013","2/9/2015","20:06","Wolney Queiroz","PE","PDT","74439","Sim"
"1672013","2/9/2015","20:06","João Rodrigues","SC","PSD","160571","Sim"
"1672013","2/9/2015","20:06","Ricardo Tripoli","SP","PSDB","141472","Sim"
"1672013","2/9/2015","20:06","Jozi  Araújo","AP","PTB","178851","Sim"
"1672013","2/9/2015","20:06","Dr. Jorge Silva","ES","PROS","160643","Sim"
"1672013","2/9/2015","20:06","Dulce Miranda","TO","PMDB","178994","Sim"
"1672013","2/9/2015","20:06","Adelmo Carneiro Leão","MG","PT","178890","Sim"
"1672013","2/9/2015","20:06","Eduardo Bolsonaro","SP","PSC","92346","Sim"
"1672013","2/9/2015","20:06","Luiz Carlos Hauly","PR","PSDB","73778","Sim"
"1672013","2/9/2015","20:06","Luiz Couto","PB","PT","74041","Sim"
"1672013","2/9/2015","20:06","Afonso Florence","BA","PT","160508","Sim"
"1672013","2/9/2015","20:06","Hugo Leal","RJ","PROS","141450","Sim"
"1672013","2/9/2015","20:06","Jarbas Vasconcelos","PE","PMDB","131943","Sim"
"1672013","2/9/2015","20:06","Irmão Lazaro","BA","PSC","178855","Sim"
"1672013","2/9/2015","20:06","Elcione Barbalho","PA","PMDB","74075","Sim"
"1672013","2/9/2015","20:06","Alan Rick","AC","PRB","178836","Sim"
"1672013","2/9/2015","20:06","Odelmo Leão","MG","PP","74752","Sim"
"1672013","2/9/2015","20:06","Marcos Soares","RJ","PR","178943","Sim"
"1672013","2/9/2015","20:06","Alessandro Molon","RJ","PT","160511","Sim"
"1672013","2/9/2015","20:06","Felipe Maia","RN","DEM","141429","Sim"
"1672013","2/9/2015","20:06","João Marcelo Souza","MA","PMDB","112437","Sim"
"1672013","2/9/2015","20:06","Vanderlei Macris","SP","PSDB","141553","Sim"
"1672013","2/9/2015","20:06","Roberto Góes","AP","PDT","178995","Sim"
"1672013","2/9/2015","20:06","Aliel Machado","PR","PCdoB","178927","Sim"
"1672013","2/9/2015","20:06","Francisco Chapadinha","PA","PSD","178907","Sim"
"1672013","2/9/2015","20:06","Leonardo Picciani","RJ","PMDB","74254","Sim"
"1672013","2/9/2015","20:06","Sérgio Moraes","RS","PTB","141542","Não"
"1672013","2/9/2015","20:06","Jhonatan de Jesus","RR","PRB","160531","Sim"
"1672013","2/9/2015","20:06","Daniel Almeida","BA","PCdoB","74060","Sim"
"1672013","2/9/2015","20:06","Esperidião Amin","SC","PP","160649","Sim"
"1672013","2/9/2015","20:06","Enio Verri","PR","PT","132504","Sim"
"1672013","2/9/2015","20:06","Fábio Faria","RN","PSD","141428","Sim"
"1672013","2/9/2015","20:06","Helder Salomão","ES","PT","178873","Sim"
"1672013","2/9/2015","20:06","Nelson Marquezelli","SP","PTB","73553","Sim"
"1672013","2/9/2015","20:06","José Reinaldo","MA","PSB","73714","Sim"
"1672013","2/9/2015","20:06","Ricardo Barros","PR","PP","73788","Sim"
"1672013","2/9/2015","20:06","Assis Carvalho","PI","PT","159237","Sim"
"1672013","2/9/2015","20:06","Miguel Haddad","SP","PSDB","178984","Sim"
"1672013","2/9/2015","20:06","Jovair Arantes","GO","PTB","73666","Sim"
"1672013","2/9/2015","20:06","Delegado Edson Moreira","MG","PTN","178893","Sim"
"1672013","2/9/2015","20:06","Adalberto Cavalcanti","PE","PTB","178914","Sim"
